backend,count,phase,n,frame_p50_ms,frame_p95_ms,frame_p99_ms,fps_p50,hitch_gt_33ms,hitch_gt_50ms,actors_p50,components_p50,triangles_p50,estimated_draw_calls_p50
no_render,2,create_steady,6,10.4344995,42.215276249999995,50.38433605000001,96.33162300000001,1,1,0.0,0.0,0.0,0.0
no_render,2,pose_stream,6,11.8143985,13.87390075,13.98182095,84.674183,0,0,0.0,0.0,0.0,0.0
no_render,2,shape_stream,6,10.964000500000001,131.44969700000001,162.83361620000002,91.39957050000001,1,1,0.0,0.0,0.0,0.0
