baseline,count,action,n,batch_total_ms_mean,batch_total_ms_p50,batch_total_ms_p95,batch_total_ms_max,per_actor_ms_p50,per_actor_ms_p95,http_requests,components_after_action,payload_bytes_mean
no_render,10,create,10,9.540310000011232,10.179600008996204,11.060299992095679,11.060299992095679,1.0179600008996204,1.106029999209568,10,0,58384
no_render,10,pose_poll,50,4.915902001375798,5.6717999977990985,5.841800011694431,6.367800000589341,0.5671799997799098,0.5841800011694431,50,0,2772.6
no_render,10,shape,10,4.7288399990065955,3.8226000033318996,5.7124000013573095,5.7124000013573095,0.38226000033318996,0.571240000135731,10,0,3680
no_render,50,create,10,26.789330002793577,25.805500001297332,39.14360000635497,39.14360000635497,0.5161100000259466,0.7828720001270995,10,0,246060
no_render,50,pose_poll,50,5.656542000360787,5.703699993318878,6.763699988368899,11.466999989352189,0.11407399986637756,0.13527399976737797,50,0,13765.4
no_render,50,shape,10,6.798810001055244,5.620299998554401,15.26269999158103,15.26269999158103,0.11240599997108802,0.3052539998316206,10,0,18262
no_render,100,create,10,51.67750000109663,50.51600000297185,59.055999998236075,59.055999998236075,0.5051600000297185,0.5905599999823608,10,0,492107
no_render,100,pose_poll,50,6.972238000889774,6.667699999525212,8.370099996682256,11.426700002630241,0.06667699999525212,0.08370099996682256,50,0,27515.4
no_render,100,shape,10,8.179969996854197,8.252699990407564,10.096199999679811,10.096199999679811,0.08252699990407564,0.10096199999679811,10,0,36509
no_render,250,create,10,124.86620000127004,123.77950000518467,138.9294999971753,138.9294999971753,0.4951180000207387,0.5557179999887012,10,0,1230421
no_render,250,pose_poll,50,9.778856002958491,9.538800004520454,11.842399995657615,12.193100003059953,0.038155200018081814,0.04736959998263046,50,0,68916.8
no_render,250,shape,10,12.53201999788871,12.022099996102042,14.081000001169741,14.081000001169741,0.04808839998440817,0.056324000004678965,10,0,91396
no_render,500,create,10,290.8053099963581,250.57599999126978,484.3232999992324,484.3232999992324,0.5011519999825396,0.9686465999984648,10,0,2460928
no_render,500,pose_poll,50,20.702091999410186,16.76350001071114,40.912099997512996,52.973400001064874,0.03352700002142228,0.08182419999502599,50,0,137918.2
no_render,500,shape,10,26.449549999961164,21.032500008004718,51.097600007778965,51.097600007778965,0.042065000016009435,0.10219520001555793,10,0,182878
unreal_assets,10,create,10,11.571199999889359,10.801600001286715,16.14190000691451,16.14190000691451,1.0801600001286715,1.6141900006914511,10,10,58384
unreal_assets,10,pose_poll,50,5.566475999949034,5.813099996885285,5.842300000949763,7.862099999329075,0.5813099996885285,0.5842300000949763,50,10,2772.6
unreal_assets,10,shape,10,5.492310001864098,5.506699992110953,6.060800005798228,6.060800005798228,0.5506699992110953,0.6060800005798228,10,10,3680
unreal_assets,50,create,10,30.842220000340603,30.223499998101033,34.50749999319669,34.50749999319669,0.6044699999620207,0.6901499998639338,10,50,246060
unreal_assets,50,pose_poll,50,6.062704001378734,5.754800004069693,6.7710000002989545,8.480200005578808,0.11509600008139387,0.1354200000059791,50,50,13765.4
unreal_assets,50,shape,10,6.7670399977942,6.648099995800294,7.899299991549924,7.899299991549924,0.13296199991600588,0.15798599983099848,10,50,18262
unreal_assets,100,create,10,56.31437999836635,54.84949999663513,63.164599996525794,63.164599996525794,0.5484949999663513,0.6316459999652579,10,100,492107
unreal_assets,100,pose_poll,50,7.223452000180259,6.711400012136437,9.601800004020333,10.251299987430684,0.06711400012136437,0.09601800004020333,50,100,27515.4
unreal_assets,100,shape,10,8.468789994367398,8.247599995229393,9.704799987957813,9.704799987957813,0.08247599995229393,0.09704799987957813,10,100,36509
unreal_assets,250,create,10,143.22061999846483,136.0177000024123,160.09330000088084,160.09330000088084,0.5440708000096492,0.6403732000035234,10,250,1230421
unreal_assets,250,pose_poll,50,10.698002000863198,10.455099996761419,12.190699999337085,13.291099996422417,0.041820399987045676,0.04876279999734834,50,250,68916.8
unreal_assets,250,shape,10,13.129200002003927,13.220500011811964,14.451900002313778,14.451900002313778,0.05288200004724786,0.05780760000925511,10,250,91396
unreal_assets,500,create,10,336.60396999912336,295.5459999939194,537.988399999449,537.988399999449,0.5910919999878388,1.075976799998898,10,500,2460928
unreal_assets,500,pose_poll,50,20.218302000430413,17.409100008080713,36.385200000950135,83.78450000600424,0.03481820001616143,0.07277040000190027,50,500,137918.2
unreal_assets,500,shape,10,25.572040003316943,23.596400002134033,37.471799994818866,37.471799994818866,0.047192800004268065,0.07494359998963773,10,500,182878
semantic_proxy,10,create,10,19.797750002180692,20.135800004936755,22.488000002340414,22.488000002340414,2.0135800004936755,2.2488000002340414,10,110,58384
semantic_proxy,10,pose_poll,50,5.198560000862926,5.787500005681068,5.993600003421307,7.551200003945269,0.5787500005681068,0.5993600003421307,50,110,2772.6
semantic_proxy,10,shape,10,5.571729999792296,5.351900006644428,6.455700000515208,6.455700000515208,0.5351900006644428,0.6455700000515208,10,110,3680
semantic_proxy,50,create,10,69.87849000142887,62.57180000829976,114.54480000247713,114.54480000247713,1.2514360001659952,2.2908960000495426,10,268,246060
semantic_proxy,50,pose_poll,50,7.028602001082618,6.722600010107271,8.611200013547204,8.734200004255399,0.13445200020214543,0.1722240002709441,50,268,13765.4
semantic_proxy,50,shape,10,7.4406200015801005,7.34290000400506,8.516000001691282,8.516000001691282,0.1468580000801012,0.17032000003382564,10,268,18262
semantic_proxy,100,create,10,127.06079999770736,120.88799999037292,139.13049999973737,139.13049999973737,1.2088799999037292,1.3913049999973737,10,536,492107
semantic_proxy,100,pose_poll,50,9.018269998778123,8.652899996377528,10.558299996773712,11.417600006097928,0.08652899996377528,0.10558299996773712,50,536,27515.4
semantic_proxy,100,shape,10,11.363670001446735,11.459700006525964,12.471299996832386,12.471299996832386,0.11459700006525964,0.12471299996832386,10,536,36509
semantic_proxy,250,create,10,296.9730699987849,281.6928999964148,363.32549998769537,363.32549998769537,1.1267715999856591,1.4533019999507815,10,1340,1230421
semantic_proxy,250,pose_poll,50,16.918078000599053,16.42930001253262,23.458099996787496,27.81660000619013,0.06571720005013049,0.09383239998714998,50,1340,68916.8
semantic_proxy,250,shape,10,24.058130000776146,23.545299991383217,30.72170000814367,30.72170000814367,0.09418119996553287,0.12288680003257468,10,1340,91396
semantic_proxy,500,create,10,654.81024000037,613.1846999924164,965.351599996211,965.351599996211,1.2263693999848329,1.930703199992422,10,2680,2460928
semantic_proxy,500,pose_poll,50,30.87733799999114,28.842800005804747,53.94100000557955,62.72200000239536,0.057685600011609495,0.10788200001115911,50,2680,137918.2
semantic_proxy,500,shape,10,48.04050999955507,42.47219998796936,103.49330000462942,103.49330000462942,0.08494439997593872,0.20698660000925884,10,2680,182878
