baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
ellipsoid_proxy,500,0,5,92.67489999183454,0.18534979998366907,13.801400011288933,0.0055205600045155736,1.516600008471869,0.003033200016943738,0.000400003045797348,8.00006091594696e-07,6.095899996580556,0.012191799993161112,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,500,1,5,90.16600000904873,0.18033200001809746,13.925699997344054,0.005570279998937622,1.5561000036541373,0.0031122000073082745,0.000400003045797348,8.00006091594696e-07,6.200100004207343,0.012400200008414686,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,500,2,5,92.08489999582525,0.1841697999916505,14.307200006442145,0.005722880002576858,1.4751999988220632,0.0029503999976441264,0.0004999892553314567,9.999785106629133e-07,6.319499996607192,0.012638999993214384,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,0,5,4.560000001220033,0.45600000012200326,0.530699995579198,0.01061399991158396,0.1024999946821481,0.01024999946821481,0.000200001522898674,2.00001522898674e-05,0.4015000013168901,0.04015000013168901,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,1,5,2.6923000114038587,0.26923000114038587,0.5076000088592991,0.010152000177185982,0.09580000187270343,0.009580000187270343,0.000300002284348011,3.00002284348011e-05,0.36300001374911517,0.03630000137491152,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,2,5,2.7458999975351617,0.27458999975351617,0.513100007083267,0.01026200014166534,0.09629999112803489,0.009629999112803489,0.000200001522898674,2.00001522898674e-05,0.38740001036785543,0.03874000103678554,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,0,5,12.370699987513945,0.2474139997502789,2.348899986827746,0.009395599947310984,0.42579999717418104,0.008515999943483621,0.00039998849388211966,7.999769877642393e-06,1.5191000129561871,0.030382000259123743,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,1,5,12.488499996834435,0.2497699999366887,2.4034999951254576,0.00961399998050183,0.4160999960731715,0.00832199992146343,0.000400003045797348,8.00006091594696e-06,1.5538000006927177,0.031076000013854355,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,2,5,12.643599999137223,0.25287199998274446,2.3758000024827197,0.009503200009930879,0.4140999953961,0.008281999907922,0.000100000761449337,2.00001522898674e-06,1.5318999940063804,0.03063799988012761,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,0,5,26.066999998874962,0.2606699999887496,5.0463999941712245,0.010092799988342449,0.8667000074638054,0.008667000074638054,0.000300002284348011,3.00002284348011e-06,3.3093000092776492,0.03309300009277649,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,1,5,27.448599998024292,0.2744859999802429,4.9777000094763935,0.009955400018952787,0.836799998069182,0.00836799998069182,0.00029998773243278265,2.9998773243278265e-06,3.1258000090019777,0.03125800009001978,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,2,5,26.214499986963347,0.26214499986963347,4.899199993815273,0.009798399987630546,0.8279000030597672,0.008279000030597672,0.000500003807246685,5.00003807246685e-06,3.102899994701147,0.03102899994701147,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,0,5,73.79439999931492,0.2951775999972597,13.292599993292242,0.010634079994633793,2.2299999982351437,0.008919999992940575,0.000300002284348011,1.200009137392044e-06,8.25109999277629,0.03300439997110516,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,1,5,82.09330000681803,0.3283732000272721,14.535199996316805,0.011628159997053444,2.6535999932093546,0.010614399972837418,0.000200001522898674,8.00006091594696e-07,8.942000000388362,0.035768000001553446,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,2,5,77.26069999625906,0.30904279998503625,14.357500011101365,0.011486000008881092,2.6243000029353425,0.01049720001174137,0.0008999923011288047,3.5999692045152187e-06,8.615200000349432,0.03446080000139773,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,0,5,180.62090000603348,0.36124180001206696,31.102900000405498,0.0124411600001622,5.527899993467145,0.01105579998693429,0.000300002284348011,6.00004568696022e-07,17.968699990888126,0.03593739998177625,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,1,5,178.42870000458788,0.35685740000917576,27.58719999110326,0.011034879996441305,4.673999996157363,0.009347999992314726,0.000400003045797348,8.00006091594696e-07,18.026199992164038,0.036052399984328076,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,2,5,176.41670000739396,0.3528334000147879,31.001600000308827,0.01240064000012353,6.105699998443015,0.01221139999688603,0.000600004568696022,1.200009137392044e-06,19.118600001093,0.038237200002186,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,0,5,8.407599991187453,0.8407599991187453,0.9619000047678128,0.019238000095356256,0.228899996727705,0.0228899996727705,0.0737000082153827,0.0073700008215382695,0.6141999911051244,0.061419999110512435,10,110,110,110,110,110,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,1,5,5.828800000017509,0.5828800000017509,0.9099000017158687,0.018198000034317374,0.20260000019334257,0.020260000019334257,0.0692999892635271,0.0069299989263527095,0.596500001847744,0.0596500001847744,10,110,110,110,110,110,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,2,5,6.953499992960133,0.6953499992960133,1.0805999918375164,0.02161199983675033,0.2111999929184094,0.02111999929184094,0.06259999645408243,0.006259999645408243,0.6213000015122816,0.06213000015122816,10,110,110,110,110,110,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,0,5,21.907400005147792,0.43814800010295585,4.324199995608069,0.017296799982432276,1.2472999951569363,0.024945999903138727,0.39600000309292227,0.007920000061858445,2.0495999924605712,0.040991999849211425,50,268,268,268,268,268,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
