baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,component_names_reused_during_pose,component_names_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
no_render,50,2,5,0.14210000517778099,0.0028420001035556197,0.022599997464567423,9.039998985826969e-05,9.998620953410864e-05,1.9997241906821728e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,3,5,0.14799999189563096,0.002959999837912619,0.0219999928958714,8.79999715834856e-05,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,4,5,0.1407000090694055,0.00281400018138811,0.022299995180219412,8.919998072087765e-05,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,5,5,0.1416000013705343,0.002832000027410686,0.02160000440198928,8.640001760795712e-05,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,0.000200001522898674,4.00003045797348e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,6,5,0.14000000373926014,0.0028000000747852027,0.022200008970685303,8.880003588274121e-05,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,7,5,0.13729999773204327,0.0027459999546408653,0.021500003640539944,8.600001456215978e-05,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,8,5,0.14210000517778099,0.0028420001035556197,0.024499997380189598,9.799998952075839e-05,0.000200001522898674,4.00003045797348e-06,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,50,9,5,0.1412999990861863,0.002825999981723726,0.022100008209235966,8.840003283694386e-05,0.000200001522898674,4.00003045797348e-06,0.000100000761449337,2.00001522898674e-06,0.000100000761449337,2.00001522898674e-06,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,0,5,0.29209999775048345,0.0029209999775048345,0.04199999966658652,8.399999933317304e-05,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,1,5,0.2838000073097646,0.0028380000730976462,0.04260000423528254,8.520000847056508e-05,0.000200001522898674,2.00001522898674e-06,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,2,5,0.28979999478906393,0.0028979999478906393,0.04299999272916466,8.599998545832932e-05,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,3,5,0.27480001153890043,0.0027480001153890043,0.03759999526664615,7.51999905332923e-05,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,4,5,0.21610000112559646,0.0021610000112559646,0.02720000338740647,5.440000677481294e-05,0.000200001522898674,2.00001522898674e-06,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,5,5,0.1756999990902841,0.001756999990902841,0.025299988919869065,5.059997783973813e-05,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,6,5,0.1725999900372699,0.001725999900372699,0.025000001187436283,5.0000002374872565e-05,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,7,5,0.2860999957192689,0.002860999957192689,0.04359999729786068,8.719999459572136e-05,0.000300002284348011,3.00002284348011e-06,0.000200001522898674,2.00001522898674e-06,0.000200001522898674,2.00001522898674e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,8,5,0.2821000089170411,0.0028210000891704112,0.04870000702794641,9.740001405589283e-05,0.000300002284348011,3.00002284348011e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,100,9,5,0.2837999927578494,0.002837999927578494,0.043199994252063334,8.639998850412667e-05,0.000200001522898674,2.00001522898674e-06,0.000100000761449337,1.00000761449337e-06,0.000100000761449337,1.00000761449337e-06,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,0,5,0.748799997381866,0.002995199989527464,0.0943000050028786,7.544000400230288e-05,0.00019998697098344564,7.999478839337826e-07,0.000200001522898674,8.00006091594696e-07,0.000100000761449337,4.00003045797348e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,1,5,0.6277999927988276,0.0025111999711953104,0.06489999941550195,5.1919999532401564e-05,0.000200001522898674,8.00006091594696e-07,0.000100000761449337,4.00003045797348e-07,0.000100000761449337,4.00003045797348e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,2,5,0.43259999074507505,0.0017303999629803002,0.06120000034570694,4.896000027656555e-05,0.000100000761449337,4.00003045797348e-07,0.000100000761449337,4.00003045797348e-07,0.000100000761449337,4.00003045797348e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,3,5,0.44069999421481043,0.0017627999768592417,0.06049999501556158,4.839999601244926e-05,0.000100000761449337,4.00003045797348e-07,0.000100000761449337,4.00003045797348e-07,0.0,0.0,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,4,5,0.4307000053813681,0.0017228000215254724,0.06019999273121357,4.815999418497086e-05,0.000100000761449337,4.00003045797348e-07,0.0,0.0,0.0,0.0,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,5,5,0.8415999909630045,0.003366399963852018,0.145800004247576,0.0001166400033980608,0.000400003045797348,1.600012183189392e-06,0.000400003045797348,1.600012183189392e-06,0.000300002284348011,1.200009137392044e-06,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,6,5,0.739200011594221,0.002956800046376884,0.10340000153519213,8.272000122815371e-05,0.000300002284348011,1.200009137392044e-06,0.000200001522898674,8.00006091594696e-07,0.000200001522898674,8.00006091594696e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,7,5,0.7396000000881031,0.0029584000003524125,0.10380000458098948,8.304000366479158e-05,0.00029998773243278265,1.1999509297311306e-06,0.000200001522898674,8.00006091594696e-07,0.000200001522898674,8.00006091594696e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,8,5,0.71929999103304,0.00287719996413216,0.10379999002907425,8.30399920232594e-05,0.000300002284348011,1.200009137392044e-06,0.000200001522898674,8.00006091594696e-07,0.000200001522898674,8.00006091594696e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,250,9,5,0.7443000067723915,0.002977200027089566,0.10699999984353781,8.559999987483025e-05,0.000300002284348011,1.200009137392044e-06,0.000200001522898674,8.00006091594696e-07,0.000100000761449337,4.00003045797348e-07,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,0,5,1.5510000084759668,0.0031020000169519335,0.23910000163596123,9.564000065438449e-05,0.000400003045797348,8.00006091594696e-07,0.000300002284348011,6.00004568696022e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,1,5,2.2643999982392415,0.004528799996478483,0.22570000146515667,9.028000058606268e-05,0.000400003045797348,8.00006091594696e-07,0.000300002284348011,6.00004568696022e-07,0.000200001522898674,4.00003045797348e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,2,5,1.4897000073688105,0.002979400014737621,0.22599998919758946,9.039999567903579e-05,0.000300002284348011,6.00004568696022e-07,0.000300002284348011,6.00004568696022e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,3,5,1.514500007033348,0.003029000014066696,0.22529999841935933,9.011999936774373e-05,0.000400003045797348,8.00006091594696e-07,0.000200001522898674,4.00003045797348e-07,0.000200001522898674,4.00003045797348e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,4,5,1.4719000027980655,0.002943800005596131,0.2440000098431483,9.760000393725932e-05,0.000300002284348011,6.00004568696022e-07,0.000300002284348011,6.00004568696022e-07,0.000200001522898674,4.00003045797348e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,5,5,1.472999996622093,0.002945999993244186,0.23070001043379307,9.228000417351722e-05,0.000300002284348011,6.00004568696022e-07,0.00029998773243278265,5.999754648655653e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,6,5,1.4898000081302598,0.0029796000162605196,0.2314000012120232,9.256000048480928e-05,0.000400003045797348,8.00006091594696e-07,0.000300002284348011,6.00004568696022e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,7,5,1.4873000036459416,0.0029746000072918832,0.23180000425782055,9.272000170312822e-05,0.000400003045797348,8.00006091594696e-07,0.000300002284348011,6.00004568696022e-07,0.000200001522898674,4.00003045797348e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,8,5,1.4918000088073313,0.0029836000176146626,0.2334000018890947,9.336000075563789e-05,0.000400003045797348,8.00006091594696e-07,0.00029998773243278265,5.999754648655653e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,9,5,1.4907000004313886,0.0029814000008627772,0.2317000034963712,9.268000139854849e-05,0.000400003045797348,8.00006091594696e-07,0.000200001522898674,4.00003045797348e-07,0.000200001522898674,4.00003045797348e-07,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,0,5,5.15669999003876,0.515669999003876,0.46490000386256725,0.009298000077251345,0.002700006007216871,0.0002700006007216871,0.000200001522898674,2.00001522898674e-05,0.22050000552553684,0.022050000552553684,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,1,5,2.8205999988131225,0.28205999988131225,0.49249999574385583,0.009849999914877117,0.0026999914553016424,0.00026999914553016424,0.000300002284348011,3.00002284348011e-05,0.228899996727705,0.0228899996727705,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,2,5,2.3695999989286065,0.23695999989286065,0.43759999971371144,0.008751999994274229,0.0022000021999701858,0.00022000021999701858,0.000200001522898674,2.00001522898674e-05,0.13840000610798597,0.013840000610798597,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,3,5,2.213400002801791,0.22134000028017908,0.4383000050438568,0.008766000100877136,0.0024999899324029684,0.00024999899324029684,0.000200001522898674,2.00001522898674e-05,0.14000000373926014,0.014000000373926014,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,4,5,2.6097999943885952,0.2609799994388595,0.4434000002220273,0.008868000004440546,0.0021000014385208488,0.00021000014385208488,0.000200001522898674,2.00001522898674e-05,0.13689999468624592,0.013689999468624592,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,5,5,2.1755000052507967,0.21755000052507967,0.29630000062752515,0.005926000012550503,0.001500011421740055,0.0001500011421740055,0.000200001522898674,2.00001522898674e-05,0.10479999764356762,0.010479999764356762,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,6,5,1.992299992707558,0.1992299992707558,0.33830000029411167,0.006766000005882233,0.0019999861251562834,0.00019999861251562834,0.000200001522898674,2.00001522898674e-05,0.14069999451749027,0.014069999451749027,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,7,5,2.934800009825267,0.2934800009825267,0.4501999937929213,0.009003999875858426,0.0026000052457675338,0.0002600005245767534,0.000200001522898674,2.00001522898674e-05,0.17079999088309705,0.017079999088309705,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,8,5,2.852400008123368,0.2852400008123368,0.44750000233761966,0.008950000046752393,0.0020999868866056204,0.00020999868866056204,0.000200001522898674,2.00001522898674e-05,0.1419000036548823,0.014190000365488231,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,9,5,3.184100001817569,0.3184100001817569,0.447300000814721,0.00894600001629442,0.0023000029614195228,0.00023000029614195228,0.000300002284348011,3.00002284348011e-05,0.16850000247359276,0.016850000247359276,10,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,0,5,14.265999998315237,0.28531999996630475,2.1649999980581924,0.00865999999223277,0.006299989763647318,0.00012599979527294636,0.000300002284348011,6.00004568696022e-06,0.6120000034570694,0.012240000069141388,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,1,5,14.577299996744841,0.2915459999348968,2.1530999947572127,0.00861239997902885,0.006700007361359894,0.00013400014722719789,0.000300002284348011,6.00004568696022e-06,0.6113999988883734,0.012227999977767467,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,2,5,14.24260000931099,0.2848520001862198,2.1496000117622316,0.008598400047048926,0.006400005077011883,0.00012800010154023767,0.000400003045797348,8.00006091594696e-06,0.6005999894114211,0.012011999788228422,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,3,5,14.022000003024004,0.2804400000604801,2.1582000044872984,0.008632800017949194,0.006399990525096655,0.0001279998105019331,0.000300002284348011,6.00004568696022e-06,0.6190000131027773,0.012380000262055546,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,4,5,12.993700001970865,0.2598740000394173,1.6715999954612926,0.00668639998184517,0.0035999983083456755,7.199996616691351e-05,0.000200001522898674,4.00003045797348e-06,0.44450000859797,0.0088900001719594,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,5,5,12.370199998258613,0.24740399996517226,2.2473999997600913,0.008989599999040365,0.006200003554113209,0.00012400007108226418,0.000200001522898674,4.00003045797348e-06,0.6884999893372878,0.013769999786745757,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,6,5,12.016499997116625,0.2403299999423325,1.8363999988650903,0.007345599995460361,0.0035999983083456755,7.199996616691351e-05,0.00019998697098344564,3.999739419668913e-06,0.38660000427626073,0.007732000085525215,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,7,5,7.291599991731346,0.1458319998346269,1.9635000062407926,0.00785400002496317,0.005900001269765198,0.00011800002539530396,0.000200001522898674,4.00003045797348e-06,0.4332999960752204,0.008665999921504408,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,8,5,13.12770000367891,0.2625540000735782,2.1348000009311363,0.008539200003724545,0.006400005077011883,0.00012800010154023767,0.000300002284348011,6.00004568696022e-06,0.6063000037102029,0.012126000074204057,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,9,5,10.055499995360151,0.20110999990720302,1.7740000039339066,0.007096000015735626,0.003600012860260904,7.200025720521808e-05,0.000200001522898674,4.00003045797348e-06,0.4344999906606972,0.008689999813213944,50,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,0,5,23.459999996703118,0.23459999996703118,3.8984999991953373,0.007796999998390675,0.012299991794861853,0.00012299991794861853,0.000300002284348011,3.00002284348011e-06,1.4092000055825338,0.014092000055825338,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,1,5,30.793700003414415,0.30793700003414415,4.604500005370937,0.009209000010741875,0.012300006346777081,0.00012300006346777081,0.000500003807246685,5.00003807246685e-06,1.4090999902691692,0.014090999902691692,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,2,5,27.229200000874698,0.272292000008747,4.409400004078634,0.008818800008157268,0.012499993317760527,0.00012499993317760527,0.000300002284348011,3.00002284348011e-06,1.338200003374368,0.01338200003374368,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,3,5,32.107300008647144,0.32107300008647144,4.126100000576116,0.008252200001152232,0.011199997970834374,0.00011199997970834374,0.000300002284348011,3.00002284348011e-06,1.2829999905079603,0.012829999905079603,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,4,5,28.763499998603947,0.2876349999860395,4.215399996610358,0.008430799993220717,0.011900003300979733,0.00011900003300979733,0.00039998849388211966,3.9998849388211966e-06,1.4229000080376863,0.014229000080376863,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,5,5,22.720799999660812,0.22720799999660812,4.374700001790188,0.008749400003580377,0.011900003300979733,0.00011900003300979733,0.0004999892553314567,4.999892553314567e-06,1.4693999983137473,0.014693999983137473,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,6,5,31.278399997972883,0.31278399997972883,2.9636999970534816,0.005927399994106963,0.010200004908256233,0.00010200004908256233,0.000500003807246685,5.00003807246685e-06,1.2515000125858933,0.012515000125858933,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,7,5,19.819699999061413,0.19819699999061413,4.191899992292747,0.008383799984585494,0.010700008715502918,0.00010700008715502918,0.000500003807246685,5.00003807246685e-06,1.3749999925494194,0.013749999925494194,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,8,5,27.253899999777786,0.27253899999777786,4.275300001609139,0.008550600003218278,0.013700002455152571,0.0001370000245515257,0.000900006853044033,9.00006853044033e-06,1.571700006024912,0.01571700006024912,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,9,5,22.311000007903203,0.22311000007903203,4.139299999224022,0.008278599998448044,0.012100004823878407,0.00012100004823878407,0.000300002284348011,3.00002284348011e-06,1.3878000027034432,0.013878000027034432,100,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,0,5,78.47589999437332,0.3139035999774933,10.907400006544776,0.00872592000523582,0.026500012609176338,0.00010600005043670535,0.000600004568696022,2.400018274784088e-06,3.940900001907721,0.015763600007630885,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,1,5,93.86670000094455,0.3754668000037782,12.211100009153597,0.009768880007322877,0.026599998818710446,0.00010639999527484179,0.000800006091594696,3.200024366378784e-06,4.942199986544438,0.01976879994617775,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,2,5,90.64020001096651,0.36256080004386604,12.810300002456643,0.010248240001965314,0.02719998883549124,0.00010879995534196496,0.000700005330145359,2.800021320581436e-06,4.723799997009337,0.018895199988037348,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,3,5,81.5355999948224,0.3261423999792896,13.17229999403935,0.010537839995231479,0.03159999323543161,0.00012639997294172645,0.0012999953469261527,5.199981387704611e-06,5.0786999927368015,0.020314799970947206,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,4,5,94.96679999574553,0.37986719998298213,11.544399996637367,0.009235519997309894,0.028700000257231295,0.00011480000102892518,0.000900006853044033,3.600027412176132e-06,4.860399989411235,0.01944159995764494,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,5,5,86.37720000115223,0.34550880000460893,12.582900002598763,0.01006632000207901,0.02649999805726111,0.00010599999222904444,0.000400003045797348,1.600012183189392e-06,5.004699996788986,0.020018799987155944,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,6,5,83.59520000522025,0.334380800020881,12.92480000120122,0.010339840000960976,0.028099995688535273,0.00011239998275414109,0.0021000014385208488,8.400005754083395e-06,5.4610999941360205,0.021844399976544082,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,7,5,94.36860001005698,0.3774744000402279,10.924999995040707,0.008739999996032565,0.025500004994682968,0.00010200001997873187,0.000600004568696022,2.400018274784088e-06,4.580499997246079,0.018321999988984317,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,8,5,86.16240000992548,0.3446496000397019,10.909400007221848,0.008727520005777478,0.02680000034160912,0.00010720000136643648,0.0006999907782301307,2.7999631129205227e-06,4.5664000062970445,0.018265600025188178,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,9,5,68.32560000475496,0.27330240001901984,10.81049999629613,0.008648399997036904,0.0261999957729131,0.0001047999830916524,0.000700005330145359,2.800021320581436e-06,4.59959999716375,0.018398399988655,250,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,0,5,181.41689999902155,0.3628337999980431,21.50229999097064,0.008600919996388257,0.05669999518431723,0.00011339999036863446,0.0004999892553314567,9.999785106629133e-07,9.524100009002723,0.019048200018005446,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,1,5,167.40889998618513,0.33481779997237027,20.888300001388416,0.008355320000555366,0.0518000015290454,0.0001036000030580908,0.0009999930625781417,1.9999861251562834e-06,11.173300008522347,0.022346600017044693,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,2,5,209.1937999939546,0.4183875999879092,21.56400000967551,0.008625600003870203,0.05190000229049474,0.00010380000458098948,0.000600004568696022,1.200009137392044e-06,10.451399997691624,0.020902799995383248,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,3,5,203.46179998887237,0.40692359997774474,21.89380000345409,0.008757520001381636,0.08339999476447701,0.00016679998952895403,0.0005999900167807937,1.1999800335615873e-06,11.167999997269362,0.022335999994538724,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,4,5,206.04379998985678,0.41208759997971356,21.747399994637817,0.008698959997855128,0.051700000767596066,0.00010340000153519213,0.000500003807246685,1.00000761449337e-06,11.484499991638586,0.022968999983277172,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,5,5,198.025100005907,0.396050200011814,20.139100000960752,0.008055640000384301,0.052400006097741425,0.00010480001219548285,0.000500003807246685,1.00000761449337e-06,12.213600013637915,0.02442720002727583,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,6,5,204.8524000128964,0.4097048000257928,21.218499998212792,0.008487399999285116,0.051700000767596066,0.00010340000153519213,0.000500003807246685,1.00000761449337e-06,12.612199992872775,0.02522439998574555,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,7,5,213.1260000023758,0.4262520000047516,21.800300004542805,0.008720120001817122,0.0523999915458262,0.0001047999830916524,0.000500003807246685,1.00000761449337e-06,12.951299999258481,0.025902599998516962,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,8,5,201.26289999461733,0.40252579998923466,18.539700002293102,0.007415880000917241,0.05360000068321824,0.00010720000136643648,0.0032999960239976645,6.599992047995329e-06,13.626800006022677,0.027253600012045354,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,9,5,209.20909999404103,0.41841819998808205,21.728499996243045,0.008691399998497218,0.05129999772179872,0.00010259999544359744,0.000700005330145359,1.400010660290718e-06,13.9603999996325,0.027920799999265,500,0,0,0,0,0,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,0,5,4.165999998804182,0.4165999998804182,0.6101999897509813,0.012203999795019627,0.09890001092571765,0.009890001092571765,0.000300002284348011,3.00002284348011e-05,0.4017999890493229,0.04017999890493229,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
