baseline,count,action,n,batch_total_ms_mean,batch_total_ms_p50,batch_total_ms_p95,batch_total_ms_max,per_actor_ms_p50,per_actor_ms_p95,http_requests,components_after_action,payload_bytes_mean
unreal_assets,50,pose_poll,50,6.294003998627886,5.794800003059208,8.272999999462627,8.578599998145364,0.11589600006118417,0.16545999998925254,50,50,13765.4
unreal_assets,50,shape,10,6.60395999730099,6.723699989379384,7.041499993647449,7.041499993647449,0.13447399978758767,0.14082999987294897,10,50,18262
unreal_assets,100,create,10,58.60516000248026,57.079699996393174,62.8776000085054,62.8776000085054,0.5707969999639317,0.628776000085054,10,100,492107
unreal_assets,100,pose_poll,50,7.259412001003511,6.709200009936467,8.452800000668503,14.525000005960464,0.06709200009936467,0.08452800000668503,50,100,27515.4
unreal_assets,100,shape,10,8.32502999692224,8.08889999461826,9.736199994222261,9.736199994222261,0.0808889999461826,0.09736199994222261,10,100,36509
unreal_assets,250,create,10,144.15659999795025,143.52189999772236,155.814099998679,155.814099998679,0.5740875999908894,0.623256399994716,10,250,1230421
unreal_assets,250,pose_poll,50,10.979579999402631,10.44749999709893,13.174199993954971,14.447699999436736,0.04178999998839572,0.052696799975819886,50,250,68916.8
unreal_assets,250,shape,10,13.770459995430429,13.29010000335984,19.024899986106902,19.024899986106902,0.05316040001343936,0.07609959994442761,10,250,91396
unreal_assets,500,create,10,312.2464800006128,281.79850000014994,499.781599995913,499.781599995913,0.5635970000002999,0.999563199991826,10,500,2460928
unreal_assets,500,pose_poll,50,19.12307799968403,17.25750000332482,31.254899993655272,44.98920000332873,0.03451500000664964,0.06250979998731054,50,500,137918.2
unreal_assets,500,shape,10,25.92214999604039,23.58569999341853,42.64869999315124,42.64869999315124,0.04717139998683706,0.08529739998630248,10,500,182878
semantic_proxy,10,create,10,19.648720002442133,19.932800001697615,21.878300001844764,21.878300001844764,1.9932800001697615,2.1878300001844764,10,110,58384
semantic_proxy,10,pose_poll,50,5.505978000292089,5.817500001285225,5.979099994874559,7.776800004648976,0.5817500001285225,0.5979099994874559,50,110,2772.6
semantic_proxy,10,shape,10,5.5959299963433295,5.397799992351793,6.883999987621792,6.883999987621792,0.5397799992351793,0.6883999987621792,10,110,3680
semantic_proxy,50,create,10,64.29888000275241,60.711099999025464,77.58330000797287,77.58330000797287,1.2142219999805093,1.5516660001594573,10,268,246060
semantic_proxy,50,pose_poll,50,7.343888000759762,7.5923999975202605,8.680099999764934,10.013899998739362,0.1518479999504052,0.17360199999529868,50,268,13765.4
semantic_proxy,50,shape,10,8.702649998303968,8.572999999159947,10.193699999945238,10.193699999945238,0.17145999998319894,0.20387399999890476,10,268,18262
semantic_proxy,100,create,10,122.18405000166968,118.68599998706486,135.33440000901464,135.33440000901464,1.1868599998706486,1.3533440000901464,10,536,492107
semantic_proxy,100,pose_poll,50,9.30920599901583,9.397600006195717,11.224100002436899,12.017800007015467,0.09397600006195717,0.11224100002436899,50,536,27515.4
semantic_proxy,100,shape,10,12.215310000465252,11.983500007772818,13.73740000417456,13.73740000417456,0.11983500007772818,0.1373740000417456,10,536,36509
semantic_proxy,250,create,10,331.0131799982628,328.4211999998661,353.63320000760723,353.63320000760723,1.3136847999994643,1.414532800030429,10,1340,1230421
semantic_proxy,250,pose_poll,50,15.66418399946997,16.030300001148134,17.94299999892246,19.25430000119377,0.06412120000459254,0.07177199999568984,50,1340,68916.8
semantic_proxy,250,shape,10,22.76832999632461,22.280199991655536,25.7798999955412,25.7798999955412,0.08912079996662214,0.1031195999821648,10,1340,91396
semantic_proxy,500,create,10,666.6686300028232,647.9407000006177,859.0745999972569,859.0745999972569,1.2958814000012353,1.7181491999945138,10,2680,2460928
semantic_proxy,500,pose_poll,50,31.521067999128718,28.234600002178922,54.61589999322314,77.34109999728389,0.056469200004357845,0.10923179998644628,50,2680,137918.2
semantic_proxy,500,shape,10,44.787979999091476,43.90479999710806,61.40240000968333,61.40240000968333,0.08780959999421611,0.12280480001936667,10,2680,182878
