backend,count,repetition,phase,sample_type,frame_in_phase,delta_ms,fps,managed_actors,static_mesh_components,estimated_triangles,estimated_draw_calls
semantic_proxy_instanced,100,0,create_steady,warmup,29,11.036098,90.611732,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,0,9.267099,107.908630,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,1,9.488102,105.395157,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,2,9.813897,101.896317,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,3,9.392902,106.463364,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,4,8.970399,111.477768,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,5,8.876402,112.658264,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,6,9.546000,104.755913,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,7,9.542897,104.789978,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,8,9.324901,107.239746,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,9,9.257901,108.015839,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,10,8.973200,111.442963,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,11,9.436197,105.974892,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,12,9.524200,104.995697,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,13,9.441503,105.915344,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,14,9.523999,104.997910,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,15,8.448299,118.367020,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,16,9.330001,107.181129,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,17,9.396098,106.427155,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,18,9.307302,107.442513,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,19,9.730499,102.769653,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,20,9.755701,102.504166,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,21,9.673298,103.377365,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,22,8.776401,113.941933,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,23,9.430103,106.043381,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,24,9.372398,106.696274,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,25,8.949399,111.739349,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,26,8.657500,115.506783,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,27,9.218503,108.477486,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,28,8.802097,113.609291,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,29,9.160999,109.158401,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,30,8.920300,112.103844,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,31,9.086001,110.059410,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,32,8.332901,120.006233,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,33,8.836899,113.161865,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,34,9.522900,105.010025,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,35,9.100199,109.887711,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,36,9.884201,101.171555,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,37,9.306200,107.455246,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,38,9.212502,108.548149,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,39,9.568300,104.511772,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,40,9.246998,108.143211,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,41,8.958500,111.625832,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,42,9.173401,109.010826,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,43,8.799299,113.645409,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,44,8.687303,115.110535,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,45,9.570100,104.492119,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,46,9.436298,105.973763,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,47,9.104502,109.835777,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,48,9.518899,105.054169,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,49,9.300899,107.516495,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,50,9.094901,109.951714,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,51,9.539802,104.823982,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,52,8.460701,118.193520,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,53,9.031497,110.723618,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,54,9.616602,103.986832,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,55,9.113498,109.727348,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,56,9.482000,105.462982,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,57,9.221900,108.437523,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,58,9.332500,107.152420,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,59,9.385001,106.553001,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,60,8.736301,114.464920,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,61,9.795099,102.091866,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,62,9.266898,107.910973,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,63,9.223901,108.414001,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,64,9.759199,102.467430,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,65,8.423903,118.709831,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,66,8.459099,118.215904,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,67,9.305202,107.466774,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,68,8.455500,118.266220,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,69,9.225898,108.390541,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,70,9.620801,103.941452,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,71,8.268401,120.942368,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,72,9.134900,109.470276,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,73,8.933101,111.943214,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,74,8.988001,111.259453,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,75,9.884197,101.171593,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,76,9.531502,104.915260,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,77,9.332999,107.146690,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,78,9.905200,100.957069,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,79,9.094499,109.956581,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,80,8.912601,112.200699,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,81,9.466998,105.630104,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,82,9.192001,108.790237,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,83,9.901502,100.994789,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,84,9.153899,109.243073,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,85,10.045100,99.551025,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,86,8.664903,115.408112,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,87,9.126198,109.574661,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,88,10.139301,98.626122,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,89,8.871298,112.723076,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,90,8.928202,112.004631,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,91,9.893701,101.074417,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,92,9.247899,108.132668,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,93,9.626601,103.878822,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,94,8.995697,111.164261,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,95,8.978002,111.383362,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,96,8.570802,116.675201,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,97,8.878499,112.631645,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,98,8.526198,117.285561,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,99,8.483101,117.881424,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,100,8.795500,113.694504,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,101,9.216599,108.499893,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,102,8.628100,115.900368,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,103,8.825101,113.313148,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,104,8.516099,117.424652,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,105,8.467801,118.094414,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,106,7.754900,128.950729,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,107,8.990102,111.233452,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,108,8.395597,119.110046,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,109,8.667402,115.374825,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,110,8.354500,119.695976,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,111,8.530099,117.231934,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,112,9.486400,105.414070,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,113,8.613400,116.098167,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,114,9.265602,107.926071,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,115,8.976400,111.403236,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,116,8.886199,112.534050,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,117,8.559700,116.826523,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,118,9.087101,110.046104,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,119,9.196498,108.737045,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,0,8.877102,112.649376,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,1,9.331599,107.162773,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,2,9.384599,106.557571,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,3,9.113703,109.724884,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,4,9.059400,110.382591,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,5,8.830399,113.245178,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,6,9.907101,100.937706,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,7,8.957099,111.643288,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,8,8.438200,118.508690,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,9,9.146102,109.336197,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,10,9.704500,103.044975,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,11,9.213798,108.532883,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,12,8.595701,116.337219,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,13,9.270199,107.872551,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,14,8.803901,113.586021,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,15,8.840301,113.118332,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,16,9.739302,102.676758,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,17,9.007998,111.012459,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,18,9.270500,107.869041,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,19,8.967202,111.517502,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,20,9.678997,103.316490,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,21,9.268102,107.896965,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,22,9.957101,100.430840,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,23,10.520801,95.049797,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,24,10.887198,91.850998,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,25,9.030901,110.730927,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,26,19.967501,50.081383,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,27,9.958200,100.419754,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,28,8.856598,112.910172,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,29,9.747800,102.587257,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,0,9.504002,105.218834,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,1,9.623401,103.913368,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,2,8.885798,112.539146,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,3,10.057502,99.428276,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,4,10.727599,93.217499,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,5,9.645302,103.677422,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,6,9.631198,103.829247,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,7,9.240002,108.225090,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,8,8.700099,114.941223,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,9,9.053301,110.456947,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,10,9.573999,104.449554,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,11,10.010299,99.897125,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,12,8.970302,111.478973,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,13,9.089601,110.015839,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,14,9.296000,107.573151,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,15,9.259399,107.998367,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,16,9.173200,109.013222,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,17,9.529900,104.932899,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,18,9.307701,107.437912,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,19,10.307099,97.020500,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,20,9.678100,103.326073,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,21,9.890400,101.108147,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,22,9.108201,109.791168,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,23,9.125702,109.580612,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,24,8.949798,111.734367,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,25,9.075601,110.185547,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,26,10.032300,99.678040,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,27,8.967102,111.518753,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,28,8.963700,111.561066,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,29,9.011999,110.963173,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,30,9.485200,105.427399,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,31,9.566899,104.527077,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,32,9.612400,104.032288,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,33,10.037102,99.630356,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,34,9.888999,101.122467,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,35,10.153398,98.489197,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,36,9.208601,108.594131,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,37,9.109400,109.776711,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,38,9.508699,105.166855,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,39,10.098502,99.024590,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,40,9.375598,106.659859,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,41,9.496499,105.301964,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,42,9.288803,107.656502,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,43,9.732899,102.744316,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,44,9.499200,105.272026,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,45,9.361300,106.822762,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,46,9.582400,104.357986,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,47,9.891000,101.102013,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,48,9.520103,105.040886,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,49,9.367097,106.756660,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,50,9.661201,103.506798,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,51,9.230598,108.335335,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,52,8.955501,111.663208,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,53,8.664899,115.408157,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,54,9.219199,108.469292,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,55,9.549800,104.714233,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,56,9.005200,111.046951,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,57,9.720902,102.871101,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,58,9.584997,104.329720,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,59,8.738503,114.436081,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,60,9.176698,108.971664,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,61,9.647801,103.650558,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,62,8.674301,115.283058,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,63,9.366397,106.764641,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,64,9.330302,107.177658,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,65,9.220500,108.453995,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,66,9.009998,110.987816,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,67,8.763600,114.108353,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,68,8.640301,115.736717,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,69,9.056002,110.424004,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,70,8.957300,111.640778,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,71,9.675097,103.358139,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,72,8.973301,111.441719,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,73,7.913202,126.371094,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,74,8.410997,118.891960,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,75,8.424603,118.699966,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,76,9.144601,109.354149,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,77,8.866798,112.780281,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,78,9.649202,103.635513,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,79,9.026297,110.787407,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,80,8.537002,117.137138,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,81,9.219199,108.469292,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,82,8.572102,116.657509,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,83,9.623199,103.915543,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,84,8.130900,122.987610,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,85,7.935598,126.014442,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,86,8.308702,120.355751,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,87,10.527499,94.989319,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,88,12.575802,79.517792,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,89,9.206798,108.615395,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,90,6.375901,156.840561,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,91,6.488498,154.118866,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,92,5.636700,177.408783,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,93,10.708201,93.386360,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,94,10.146301,98.558083,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,95,10.115497,98.858215,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,96,11.662200,85.747116,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,97,9.157501,109.200096,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,98,9.474501,105.546455,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,99,10.097898,99.030502,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,100,11.133801,89.816582,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,101,10.750700,93.017204,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,102,9.605799,104.103783,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,103,10.843500,92.221146,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,104,10.182299,98.209648,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,105,9.197001,108.731102,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,106,9.899300,101.017250,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,107,8.581500,116.529739,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,108,9.214900,108.519890,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,109,9.182002,108.908707,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,110,9.137798,109.435555,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,111,9.148400,109.308731,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,112,8.595400,116.341309,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,113,9.922102,100.785095,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,114,8.698698,114.959732,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,115,9.344500,107.014824,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,116,9.420201,106.154846,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,117,11.282600,88.632050,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,118,10.054201,99.460915,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,119,9.571198,104.480125,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,0,8.690498,115.068192,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,1,9.076200,110.178261,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,2,9.055201,110.433769,1,11,208864,11
