backend,count,phase,n,frame_p50_ms,frame_p95_ms,frame_p99_ms,fps_p50,hitch_gt_33ms,hitch_gt_50ms,actors_p50,components_p50,triangles_p50,estimated_draw_calls_p50
no_render,10,create_steady,10,4.1736495,6.058458349999999,6.37424927,239.9783095,0,0,0.0,0.0,0.0,0.0
no_render,10,pose_stream,10,3.6743025,3.91209955,3.9250599100000003,272.322815,0,0,0.0,0.0,0.0,0.0
no_render,10,shape_stream,10,2.9504505,3.1900645499999998,3.1952129099999995,338.93966650000004,0,0,0.0,0.0,0.0,0.0
semantic_proxy,10,create_steady,10,3.0295495,3.2892695499999993,3.41289391,330.0838165,0,0,10.0,44.0,23760.0,44.0
semantic_proxy,10,pose_stream,10,3.1607000000000003,3.3436937999999996,3.3584163599999997,316.38574200000005,0,0,10.0,44.0,23760.0,44.0
semantic_proxy,10,shape_stream,10,3.7997994999999998,4.2593301,4.29626682,263.30726649999997,0,0,10.0,44.0,23760.0,44.0
unreal_assets,10,create_steady,10,2.8803495000000003,3.1889541,3.24659082,347.22015350000004,0,0,10.0,10.0,480.0,10.0
unreal_assets,10,pose_stream,10,2.6712995,2.93452555,2.9739459100000003,374.3563385,0,0,10.0,10.0,480.0,10.0
unreal_assets,10,shape_stream,10,3.2721999999999998,3.4998695499999997,3.50109391,305.94802849999996,0,0,10.0,10.0,480.0,10.0
