backend,count,phase,n,frame_p50_ms,frame_p95_ms,frame_p99_ms,fps_p50,hitch_gt_33ms,hitch_gt_50ms,actors_p50,components_p50,triangles_p50,estimated_draw_calls_p50
semantic_proxy_instanced,100,create_steady,360,6.556198,9.882676949999999,11.806629000000008,152.527588,0,0,1.0,11.0,208864.0,11.0
semantic_proxy_instanced,100,pose_stream,360,6.599648,18.920843,21.871615000000006,151.5233075,0,0,1.0,11.0,208864.0,11.0
semantic_proxy_instanced,100,shape_stream,360,6.654901499999999,38.65652595000001,44.562142590000036,150.2652205,22,1,1.0,11.0,208864.0,11.0
semantic_proxy_instanced,250,create_steady,360,5.4478495,8.2501061,9.508168820000002,183.558685,0,0,1.0,11.0,516016.0,11.0
semantic_proxy_instanced,250,pose_stream,360,5.9201495,41.608584199999996,48.707604640000056,168.9146805,23,4,1.0,11.0,516016.0,11.0
semantic_proxy_instanced,250,shape_stream,360,5.778199,94.01758145000001,108.77668263999999,173.064636,24,24,1.0,11.0,516016.0,11.0
semantic_proxy_instanced,500,create_steady,360,5.544249000000001,7.920471,8.899041230000003,180.3670805,0,0,1.0,11.0,1028400.0,11.0
semantic_proxy_instanced,500,pose_stream,360,5.56485,78.93285085000001,91.50932346000006,179.699501,24,24,1.0,11.0,1028400.0,11.0
semantic_proxy_instanced,500,shape_stream,360,5.9121495,186.11333750000003,213.9993772800001,169.143234,24,24,1.0,11.0,1028400.0,11.0
