backend,count,repetition,action,sequence,payload_bytes,elapsed_ms,ok,managed_actors,static_mesh_components,estimated_triangles,estimated_draw_calls
semantic_proxy_instanced,100,1,shape_param_update,4,347241,17.195600,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,5,349599,11.795900,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,6,349600,13.226200,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,7,350745,15.539500,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,8,349823,11.810100,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,9,348894,15.321900,1,1,11,208864,11
semantic_proxy_instanced,100,1,shape_param_update,10,349783,13.940200,1,1,11,208864,11
semantic_proxy_instanced,100,2,create,0,378463,17.048700,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,1,130768,7.363100,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,2,129200,7.738700,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,3,130454,8.717200,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,4,126805,7.917700,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,5,129429,8.425600,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,6,128935,6.734500,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,7,130593,7.915700,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,8,130033,8.342400,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,9,128946,8.902200,1,1,11,208864,11
semantic_proxy_instanced,100,2,pose_update,10,129892,7.764700,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,1,350870,11.659600,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,2,349640,16.441600,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,3,350784,15.322000,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,4,347241,11.666200,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,5,349599,15.860500,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,6,349600,14.412700,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,7,350745,15.946700,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,8,349823,12.133300,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,9,348894,13.337600,1,1,11,208864,11
semantic_proxy_instanced,100,2,shape_param_update,10,349783,13.901500,1,1,11,208864,11
semantic_proxy_instanced,250,0,create,0,944364,32.463000,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,1,327060,14.658500,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,2,322240,17.772100,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,3,326404,16.050100,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,4,316217,17.254000,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,5,323755,17.375000,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,6,321807,19.011300,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,7,326626,19.402800,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,8,324898,20.120200,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,9,322306,15.271800,1,1,11,516016,11
semantic_proxy_instanced,250,0,pose_update,10,324654,20.366000,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,1,875315,40.421400,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,2,872260,37.098100,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,3,875100,40.187700,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,4,866248,39.823900,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,5,872140,32.909300,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,6,872139,35.547100,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,7,874995,42.187100,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,8,872716,34.119400,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,9,870388,38.105800,1,1,11,516016,11
semantic_proxy_instanced,250,0,shape_param_update,10,872610,37.248500,1,1,11,516016,11
semantic_proxy_instanced,250,1,create,0,944364,39.974500,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,1,327060,18.268300,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,2,322240,19.716500,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,3,326404,18.847000,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,4,316217,12.317800,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,5,323755,19.128600,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,6,321807,15.728400,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,7,326626,17.972300,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,8,324898,18.417400,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,9,322306,13.978900,1,1,11,516016,11
semantic_proxy_instanced,250,1,pose_update,10,324654,18.432100,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,1,875315,37.762000,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,2,872260,31.437300,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,3,875100,39.561800,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,4,866248,32.090700,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,5,872140,38.928000,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,6,872139,38.470400,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,7,874995,36.310800,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,8,872716,39.109000,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,9,870388,40.135200,1,1,11,516016,11
semantic_proxy_instanced,250,1,shape_param_update,10,872610,31.611200,1,1,11,516016,11
semantic_proxy_instanced,250,2,create,0,944364,37.634800,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,1,327060,19.113200,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,2,322240,13.069500,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,3,326404,16.710700,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,4,316217,16.670500,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,5,323755,24.980500,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,6,321807,20.591400,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,7,326626,17.513800,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,8,324898,21.524700,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,9,322306,21.249300,1,1,11,516016,11
semantic_proxy_instanced,250,2,pose_update,10,324654,18.731700,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,1,875315,38.817100,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,2,872260,37.726700,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,3,875100,31.186600,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,4,866248,40.398800,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,5,872140,29.421900,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,6,872139,27.368400,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,7,874995,39.484400,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,8,872716,34.460600,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,9,870388,36.377500,1,1,11,516016,11
semantic_proxy_instanced,250,2,shape_param_update,10,872610,36.390900,1,1,11,516016,11
semantic_proxy_instanced,500,0,create,0,1884396,81.432400,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,1,654433,30.272600,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,2,645185,29.037100,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,3,653566,35.955700,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,4,631819,39.401900,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,5,647853,34.123300,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,6,645280,39.935300,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,7,653564,32.328800,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,8,649739,38.249200,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,9,645028,34.179500,1,1,11,1028400,11
semantic_proxy_instanced,500,0,pose_update,10,649747,34.019600,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,1,1746248,64.731900,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,2,1740104,81.282800,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,3,1745822,73.385700,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,4,1728106,65.933000,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,5,1739891,65.085000,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,6,1739892,94.884900,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,7,1745612,63.171300,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,8,1741028,72.210800,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,9,1736382,74.215100,1,1,11,1028400,11
semantic_proxy_instanced,500,0,shape_param_update,10,1740816,61.602900,1,1,11,1028400,11
semantic_proxy_instanced,500,1,create,0,1884396,81.387500,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,1,654433,44.730300,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,2,645185,35.115400,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,3,653566,38.822800,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,4,631819,40.854900,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,5,647853,36.347700,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,6,645280,32.401600,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,7,653564,36.037900,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,8,649739,35.584300,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,9,645028,32.237600,1,1,11,1028400,11
semantic_proxy_instanced,500,1,pose_update,10,649747,32.268500,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,1,1746248,78.853600,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,2,1740104,81.331200,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,3,1745822,76.810800,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,4,1728106,68.506100,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,5,1739891,72.851600,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,6,1739892,68.994300,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,7,1745612,78.323600,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,8,1741028,69.216100,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,9,1736382,76.697000,1,1,11,1028400,11
semantic_proxy_instanced,500,1,shape_param_update,10,1740816,84.484600,1,1,11,1028400,11
semantic_proxy_instanced,500,2,create,0,1884396,74.925200,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,1,654433,30.356500,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,2,645185,40.557400,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,3,653566,38.762200,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,4,631819,38.781800,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,5,647853,30.952000,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,6,645280,42.707600,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,7,653564,33.674800,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,8,649739,31.863000,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,9,645028,38.634600,1,1,11,1028400,11
semantic_proxy_instanced,500,2,pose_update,10,649747,34.877700,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,1,1746248,64.243100,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,2,1740104,70.164200,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,3,1745822,74.028900,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,4,1728106,71.276400,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,5,1739891,69.145800,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,6,1739892,60.090900,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,7,1745612,70.883700,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,8,1741028,76.908400,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,9,1736382,81.042800,1,1,11,1028400,11
semantic_proxy_instanced,500,2,shape_param_update,10,1740816,54.344300,1,1,11,1028400,11
