backend,count,repetition,phase,sample_type,frame_in_phase,delta_ms,fps,managed_actors,static_mesh_components,estimated_triangles,estimated_draw_calls
semantic_proxy_instanced,100,0,create_steady,warmup,28,8.653097,115.565559,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,warmup,29,8.466303,118.115303,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,0,8.532897,117.193497,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,1,8.498102,117.673332,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,2,8.680697,115.198112,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,3,8.590102,116.413048,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,4,8.432101,118.594398,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,5,8.883398,112.569534,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,6,8.801501,113.616982,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,7,9.646598,103.663483,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,8,8.686502,115.121147,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,9,8.866400,112.785355,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,10,8.603397,116.233147,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,11,9.199701,108.699181,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,12,8.594699,116.350784,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,13,8.856502,112.911400,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,14,8.309100,120.349983,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,15,8.925300,112.041054,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,16,8.402799,119.007973,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,17,8.867402,112.772606,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,18,8.397698,119.080246,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,19,8.635003,115.807716,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,20,8.374300,119.412971,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,21,8.293297,120.579308,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,22,7.961303,125.607582,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,23,8.383800,119.277664,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,24,8.007400,124.884483,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,25,8.576200,116.601768,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,26,8.466900,118.106987,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,27,8.975699,111.411926,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,28,8.357201,119.657288,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,29,8.324299,120.130234,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,30,8.301001,120.467400,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,31,8.826900,113.290054,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,32,8.215301,121.724091,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,33,8.155000,122.624168,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,34,7.850699,127.377190,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,35,8.047201,124.266815,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,36,7.321499,136.584045,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,37,7.916800,126.313652,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,38,14.663399,68.197014,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,39,8.146901,122.746063,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,40,15.979301,62.580959,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,41,16.456802,60.765148,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,42,16.798098,59.530552,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,43,16.718801,59.812901,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,44,8.121901,123.123894,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,45,8.160099,122.547523,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,46,7.501800,133.301346,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,47,7.925101,126.181366,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,48,7.713799,129.637817,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,49,7.387500,135.363785,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,50,7.966101,125.531921,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,51,8.071501,123.892700,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,52,7.651500,130.693314,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,53,9.307601,107.439079,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,54,8.387197,119.229347,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,55,8.096203,123.514687,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,56,8.427397,118.660606,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,57,8.868903,112.753517,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,58,9.937800,100.625885,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,59,7.316798,136.671814,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,60,7.146202,139.934464,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,61,7.406697,135.012955,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,62,7.495303,133.416901,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,63,9.174500,108.997772,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,64,9.423498,106.117706,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,65,7.623900,131.166473,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,66,8.955002,111.669434,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,67,8.861698,112.845184,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,68,9.161003,109.158356,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,69,9.497099,105.295319,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,70,9.226099,108.388176,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,71,9.260900,107.980865,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,72,7.939801,125.947746,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,73,9.009801,110.990242,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,74,9.445001,105.876122,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,75,10.399599,96.157555,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,76,9.578001,104.405922,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,77,9.428401,106.062531,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,78,9.937298,100.630981,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,79,9.809199,101.945114,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,80,10.035403,99.647217,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,81,9.566598,104.530373,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,82,9.136602,109.449875,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,83,7.768698,128.721695,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,84,7.528700,132.825058,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,85,8.002102,124.967155,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,86,7.566899,132.154526,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,87,6.675899,149.792557,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,88,7.615302,131.314560,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,89,8.310899,120.323921,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,90,7.989898,125.158035,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,91,7.565502,132.178940,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,92,7.559501,132.283875,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,93,7.730000,129.366104,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,94,7.952899,125.740318,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,95,8.103601,123.401917,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,96,7.514298,133.079636,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,97,7.526599,132.862137,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,98,7.121600,140.417877,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,99,6.801702,147.022018,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,100,7.373501,135.620789,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,101,7.301100,136.965668,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,102,7.078200,141.278839,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,103,7.257797,137.782852,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,104,6.956100,143.758713,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,105,7.913102,126.372704,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,106,8.143600,122.795815,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,107,7.935099,126.022369,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,108,7.719502,129.542038,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,109,7.782299,128.496735,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,110,8.224301,121.590881,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,111,7.678498,130.233810,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,112,7.906400,126.479820,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,113,7.676601,130.265976,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,114,7.533900,132.733368,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,115,7.467598,133.911880,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,116,7.645101,130.802734,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,117,7.407501,134.998291,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,118,8.159898,122.550545,1,11,208864,11
semantic_proxy_instanced,100,0,create_steady,measure,119,7.677801,130.245621,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,0,7.424601,134.687378,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,1,23.426901,42.685970,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,2,6.022200,166.052277,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,3,8.280098,120.771507,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,4,7.832400,127.674782,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,5,8.131098,122.984619,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,6,7.424303,134.692795,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,7,8.001499,124.976585,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,8,7.873800,127.003487,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,9,7.850300,127.383659,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,10,7.368199,135.718369,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,11,7.690202,130.035583,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,12,7.765800,128.769745,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,13,7.820297,127.872383,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,14,7.711302,129.679779,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,15,7.744298,129.127274,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,16,22.968903,43.537125,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,17,6.232500,160.449249,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,18,8.412897,118.865112,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,19,8.013401,124.790955,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,20,8.299802,120.484810,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,21,8.173600,122.345116,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,22,8.045197,124.297775,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,23,8.078601,123.783806,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,24,8.001700,124.973442,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,25,7.632602,131.016922,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,26,8.328598,120.068230,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,27,7.143703,139.983429,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,28,7.974498,125.399742,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,warmup,29,7.936500,126.000122,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,0,7.769901,128.701767,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,1,23.589298,42.392105,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,2,6.631300,150.800003,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,3,8.611802,116.119713,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,4,8.174900,122.325653,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,5,8.705299,114.872559,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,6,8.274201,120.857590,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,7,8.271299,120.899986,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,8,8.352600,119.723198,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,9,7.903397,126.527870,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,10,7.765502,128.774673,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,11,8.340101,119.902618,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,12,7.931199,126.084343,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,13,7.994298,125.089157,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,14,7.724900,129.451523,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,15,7.884301,126.834320,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,16,22.535000,44.375416,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,17,5.926501,168.733627,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,18,7.835701,127.621002,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,19,7.454500,134.147171,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,20,7.523499,132.916870,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,21,7.777199,128.580994,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,22,7.728200,129.396225,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,23,8.308600,120.357208,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,24,8.703601,114.894981,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,25,8.461099,118.187958,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,26,8.113999,123.243790,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,27,8.345303,119.827896,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,28,9.207599,108.605949,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,29,7.911298,126.401505,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,30,8.563902,116.769196,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,31,22.085701,45.278168,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,32,6.224297,160.660721,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,33,8.941002,111.844284,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,34,8.678798,115.223335,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,35,8.568801,116.702438,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,36,8.360200,119.614372,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,37,7.965401,125.542961,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,38,7.479202,133.704102,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,39,7.796500,128.262680,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,40,7.741999,129.165604,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,41,8.129999,123.001244,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,42,7.816300,127.937775,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,43,8.172199,122.366081,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,44,8.204401,121.885811,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,45,8.102901,123.412582,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,46,22.821400,43.818520,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,47,6.540898,152.884201,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,48,8.870602,112.731926,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,49,8.617498,116.042961,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,50,8.144401,122.783737,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,51,8.060399,124.063332,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,52,7.484302,133.612991,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,53,8.117500,123.190628,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,54,9.435199,105.986107,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,55,7.841799,127.521751,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,56,8.284699,120.704445,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,57,7.614102,131.335251,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,58,8.244298,121.295952,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,59,7.651899,130.686508,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,60,7.697400,129.914001,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,61,22.287001,44.869205,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,62,6.230600,160.498184,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,63,8.560802,116.811478,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,64,9.124298,109.597473,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,65,7.891100,126.725044,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,66,8.681301,115.190109,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,67,8.809299,113.516418,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,68,7.789001,128.386169,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,69,8.015599,124.756737,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,70,8.606702,116.188522,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,71,9.023901,110.816818,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,72,8.519899,117.372284,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,73,8.240398,121.353363,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,74,8.468300,118.087456,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,75,7.711403,129.678085,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,76,23.368698,42.792286,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,77,6.440602,155.264984,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,78,8.467897,118.093063,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,79,8.725200,114.610558,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,80,8.191802,122.073265,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,81,8.184601,122.180672,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,82,8.280497,120.765694,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,83,9.065103,110.313148,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,84,8.242599,121.320946,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,85,8.359399,119.625832,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,86,7.805999,128.106598,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,87,8.156300,122.604622,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,88,7.747602,129.072205,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,89,8.207198,121.844261,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,90,7.780403,128.528046,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,91,23.058399,43.368145,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,92,6.358299,157.274765,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,93,8.866400,112.785355,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,94,8.470901,118.051208,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,95,8.327701,120.081169,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,96,8.475200,117.991325,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,97,8.773301,113.982185,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,98,8.263201,121.018486,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,99,8.455798,118.262047,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,100,8.317601,120.226974,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,101,7.940699,125.933510,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,102,8.157302,122.589554,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,103,9.314198,107.362976,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,104,8.581203,116.533783,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,105,8.263998,121.006813,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,106,23.679604,42.230438,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,107,6.623198,150.984482,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,108,8.788601,113.783760,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,109,8.475702,117.984322,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,110,9.200196,108.693329,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,111,8.449703,118.347351,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,112,8.537300,117.133049,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,113,8.885898,112.537872,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,114,8.802302,113.606644,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,115,8.296497,120.532799,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,116,8.820202,113.376083,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,117,8.497499,117.681686,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,118,8.157398,122.588104,1,11,208864,11
semantic_proxy_instanced,100,0,pose_stream,measure,119,8.231003,121.491882,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,0,8.598898,116.293976,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,1,8.886803,112.526405,1,11,208864,11
semantic_proxy_instanced,100,0,shape_stream,warmup,2,8.112800,123.262016,1,11,208864,11
