backend,count,repetition,phase,sample_type,frame_in_phase,delta_ms,fps,managed_actors,static_mesh_components,estimated_triangles,estimated_draw_calls
semantic_proxy_instanced,100,2,create_steady,warmup,23,7.247299,137.982437,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,24,7.250901,137.913895,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,25,7.661000,130.531265,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,26,7.210501,138.686630,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,27,6.922200,144.462738,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,28,7.543698,132.560974,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,warmup,29,7.491503,133.484558,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,0,6.774697,147.608063,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,1,8.321502,120.170624,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,2,8.017998,124.719406,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,3,7.286001,137.249496,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,4,7.311501,136.770828,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,5,7.611402,131.381851,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,6,7.541999,132.590836,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,7,7.517099,133.030029,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,8,7.875800,126.971230,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,9,8.447800,118.374016,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,10,7.398602,135.160675,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,11,7.870797,127.051933,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,12,7.272702,137.500488,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,13,7.592499,131.708939,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,14,7.376600,135.563812,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,15,7.568400,132.128311,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,16,7.569999,132.100418,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,17,7.972703,125.427986,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,18,7.501598,133.304916,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,19,7.485900,133.584473,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,20,7.163599,139.594635,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,21,6.992500,143.010361,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,22,7.157702,139.709641,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,23,6.872900,145.498993,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,24,7.240500,138.112000,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,25,7.935300,126.019173,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,26,7.461700,134.017700,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,27,7.023897,142.371109,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,28,7.067103,141.500702,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,29,8.024599,124.616814,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,30,7.382300,135.459137,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,31,7.087298,141.097504,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,32,7.782303,128.496674,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,33,7.458899,134.068039,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,34,7.113699,140.573837,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,35,7.663701,130.485260,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,36,7.212400,138.650101,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,37,6.952099,143.841446,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,38,7.604402,131.502792,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,39,7.241498,138.092957,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,40,7.424198,134.694687,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,41,6.977402,143.319824,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,42,7.237502,138.169235,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,43,7.498197,133.365387,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,44,7.549800,132.453842,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,45,7.616501,131.293884,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,46,7.261001,137.722061,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,47,7.588699,131.774887,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,48,7.902600,126.540634,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,49,7.157400,139.715530,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,50,7.557299,132.322403,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,51,7.653300,130.662598,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,52,7.525600,132.879761,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,53,8.473400,118.016380,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,54,7.326301,136.494522,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,55,7.537398,132.671768,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,56,7.195901,138.968002,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,57,7.724900,129.451523,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,58,7.348500,136.082184,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,59,7.060498,141.633072,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,60,7.382303,135.459076,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,61,7.005699,142.740936,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,62,7.204700,138.798279,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,63,7.442199,134.368896,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,64,7.234402,138.228424,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,65,7.505000,133.244507,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,66,10.543600,94.844269,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,67,7.560998,132.257675,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,68,7.886302,126.802147,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,69,7.498898,133.352936,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,70,8.077301,123.803726,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,71,7.576499,131.987076,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,72,7.566203,132.166702,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,73,7.925298,126.178223,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,74,7.403999,135.062134,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,75,7.160902,139.647217,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,76,7.472500,133.824020,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,77,7.745899,129.100571,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,78,7.579401,131.936539,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,79,8.145899,122.761162,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,80,8.278198,120.799232,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,81,7.856503,127.283089,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,82,7.374097,135.609833,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,83,7.235300,138.211273,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,84,6.397400,156.313507,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,85,7.257603,137.786530,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,86,7.356997,135.925018,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,87,7.441901,134.374268,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,88,10.824100,92.386444,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,89,7.384602,135.416916,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,90,7.150598,139.848450,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,91,7.338401,136.269470,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,92,7.226199,138.385345,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,93,7.377002,135.556412,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,94,7.614501,131.328369,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,95,7.382699,135.451828,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,96,6.574001,152.114365,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,97,7.321797,136.578491,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,98,7.421203,134.749039,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,99,7.019300,142.464355,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,100,7.225700,138.394897,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,101,7.019099,142.468430,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,102,6.891701,145.102051,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,103,6.825898,146.500870,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,104,7.051200,141.819839,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,105,7.385001,135.409607,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,106,6.776802,147.562225,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,107,7.057998,141.683228,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,108,7.079799,141.246948,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,109,7.828601,127.736748,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,110,7.150401,139.852310,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,111,8.019999,124.688301,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,112,7.525403,132.883255,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,113,7.720899,129.518600,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,114,7.312201,136.757736,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,115,7.635299,130.970642,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,116,6.809101,146.862274,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,117,6.585799,151.841858,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,118,6.866001,145.645203,1,11,208864,11
semantic_proxy_instanced,100,2,create_steady,measure,119,7.371798,135.652115,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,0,7.456999,134.102203,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,1,24.308001,41.138721,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,2,6.795201,147.162674,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,3,8.167401,122.437973,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,4,8.179899,122.250893,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,5,7.548701,132.473129,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,6,7.600900,131.563370,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,7,8.282300,120.739410,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,8,7.938098,125.974762,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,9,8.109503,123.312126,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,10,7.955499,125.699219,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,11,8.235898,121.419670,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,12,8.321301,120.173531,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,13,8.578003,116.577255,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,14,7.700100,129.868439,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,15,7.270299,137.545929,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,16,21.221500,47.122025,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,17,5.778302,173.061234,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,18,7.880498,126.895538,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,19,7.768300,128.728302,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,20,7.711302,129.679779,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,21,7.899698,126.587120,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,22,7.726200,129.429733,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,23,8.075699,123.828285,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,24,7.925901,126.168610,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,25,7.763099,128.814545,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,26,7.780500,128.526443,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,27,7.769201,128.713364,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,28,7.818200,127.906685,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,warmup,29,7.606700,131.463058,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,0,8.183602,122.195580,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,1,21.779898,45.913895,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,2,5.990200,166.939346,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,3,8.198101,121.979469,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,4,7.846300,127.448616,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,5,7.956501,125.683388,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,6,8.330498,120.040848,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,7,8.101602,123.432388,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,8,7.665001,130.463135,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,9,8.377798,119.363106,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,10,7.931300,126.082741,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,11,7.784400,128.462051,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,12,7.560402,132.268097,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,13,7.948898,125.803604,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,14,8.008801,124.862640,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,15,7.545899,132.522308,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,16,18.786501,53.229710,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,17,5.922601,168.844742,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,18,7.914200,126.355156,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,19,7.168699,139.495331,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,20,8.007400,124.884483,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,21,7.645398,130.797638,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,22,7.250503,137.921478,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,23,7.437400,134.455582,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,24,7.726997,129.416382,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,25,7.314000,136.724091,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,26,7.683300,130.152420,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,27,7.741403,129.175552,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,28,8.393798,119.135582,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,29,7.284600,137.275894,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,30,7.411301,134.929077,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,31,18.770100,53.276226,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,32,5.611300,178.211807,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,33,8.078098,123.791512,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,34,7.718403,129.560486,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,35,7.636599,130.948334,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,36,6.978199,143.303452,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,37,7.401500,135.107758,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,38,7.587801,131.790482,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,39,6.894298,145.047409,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,40,7.626601,131.120010,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,41,8.971703,111.461571,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,42,7.666398,130.439362,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,43,8.302200,120.449989,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,44,8.805301,113.567955,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,45,8.200198,121.948265,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,46,23.032099,43.417667,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,47,6.569102,152.227798,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,48,8.384701,119.264839,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,49,7.907298,126.465462,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,50,7.898800,126.601509,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,51,9.229500,108.348236,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,52,8.865099,112.801895,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,53,7.848203,127.417702,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,54,7.711400,129.678146,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,55,8.352700,119.721756,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,56,10.932297,91.472092,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,57,9.454802,105.766365,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,58,7.073902,141.364700,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,59,7.468197,133.901123,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,60,7.478003,133.725555,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,61,19.724197,50.699146,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,62,5.791299,172.672836,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,63,7.482700,133.641602,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,64,8.981001,111.346169,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,65,7.824100,127.810219,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,66,7.622000,131.199158,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,67,7.205602,138.780914,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,68,7.126801,140.315414,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,69,7.479500,133.698776,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,70,6.998200,142.893890,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,71,7.478297,133.720291,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,72,7.685203,130.120178,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,73,7.408798,134.974670,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,74,7.252101,137.891083,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,75,8.203700,121.896217,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,76,21.305201,46.936897,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,77,5.889699,169.787964,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,78,7.476501,133.752411,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,79,8.629099,115.886963,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,80,8.654300,115.549492,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,81,7.671200,130.357712,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,82,7.620301,131.228409,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,83,7.761899,128.834442,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,84,6.548900,152.697403,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,85,7.705599,129.775757,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,86,7.207703,138.740463,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,87,8.067999,123.946472,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,88,7.469200,133.883148,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,89,7.178802,139.299011,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,90,8.148700,122.718964,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,91,19.719898,50.710201,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,92,5.614501,178.110229,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,93,7.504798,133.248077,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,94,8.233402,121.456474,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,95,7.542398,132.583832,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,96,7.391300,135.294189,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,97,7.517602,133.021133,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,98,7.742099,129.163925,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,99,7.780601,128.524780,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,100,7.634200,130.989487,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,101,8.359898,119.618683,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,102,8.209601,121.808601,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,103,6.850298,145.979034,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,104,7.177700,139.320404,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,105,7.340402,136.232330,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,106,20.392101,49.038597,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,107,6.014701,166.259308,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,108,8.930497,111.975853,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,109,8.135102,122.924080,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,110,8.408599,118.925880,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,111,7.734202,129.295822,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,112,7.753998,128.965729,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,113,7.665001,130.463135,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,114,7.160198,139.660950,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,115,8.320101,120.190857,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,116,8.450102,118.341766,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,117,8.368797,119.491478,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,118,7.500600,133.322662,1,11,208864,11
semantic_proxy_instanced,100,2,pose_stream,measure,119,7.792801,128.323563,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,0,7.824902,127.797134,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,1,41.294300,24.216417,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,2,5.925201,168.770645,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,3,8.066300,123.972572,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,4,8.405398,118.971161,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,5,8.147001,122.744553,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,6,7.695299,129.949478,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,7,8.039799,124.381226,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,8,7.672701,130.332199,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,9,7.591102,131.733170,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,10,7.953998,125.722946,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,11,8.617401,116.044266,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,12,7.379998,135.501404,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,13,7.935002,126.023903,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,14,7.957898,125.661324,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,15,7.702001,129.836395,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,16,46.563301,21.476141,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,17,6.694298,149.380859,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,18,8.161601,122.524986,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,19,8.375902,119.390129,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,20,8.164701,122.478470,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,21,7.882699,126.860100,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,22,8.075200,123.835945,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,23,7.929299,126.114555,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,24,7.723201,129.479996,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,25,7.507801,133.194794,1,11,208864,11
semantic_proxy_instanced,100,2,shape_stream,warmup,26,7.597197,131.627502,1,11,208864,11
