baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
no_render,250,2,5,0.4462000069906935,0.001784800027962774,0.06160000339150429,4.928000271320343e-05,9.998620953410864e-05,3.9994483813643456e-07,0.000100000761449337,4.00003045797348e-07,0.0,0.0,250,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,0,5,0.9256000048480928,0.0018512000096961856,0.13159999798517674,5.26399991940707e-05,0.000100000761449337,2.00001522898674e-07,9.998620953410864e-05,1.9997241906821728e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,1,5,0.9171999990940094,0.0018343999981880188,0.13100000796839595,5.240000318735838e-05,0.000100000761449337,2.00001522898674e-07,9.998620953410864e-05,1.9997241906821728e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
no_render,500,2,5,1.6428999952040613,0.0032857999904081225,0.13529999705497175,5.41199988219887e-05,0.000200001522898674,4.00003045797348e-07,0.000100000761449337,2.00001522898674e-07,0.000100000761449337,2.00001522898674e-07,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,0,5,3.438200001255609,0.3438200001255609,0.31149999995250255,0.006229999999050051,0.0021000014385208488,0.00021000014385208488,0.000100000761449337,1.00000761449337e-05,0.15239999629557133,0.015239999629557133,10,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,1,5,1.3540999934775755,0.13540999934775755,0.2952999930130318,0.005905999860260636,0.0013999961083754897,0.00013999961083754897,0.000100000761449337,1.00000761449337e-05,0.09479999425821006,0.009479999425821006,10,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,10,2,5,1.1095999943790957,0.11095999943790957,0.29830000130459666,0.005966000026091933,0.0010999938240274787,0.00010999938240274787,0.0,0.0,0.08870000601746142,0.008870000601746142,10,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,0,5,5.928800004767254,0.11857600009534508,1.4193999959388748,0.005677599983755499,0.0040000013541430235,8.000002708286047e-05,0.000200001522898674,4.00003045797348e-06,0.4138000076636672,0.008276000153273344,50,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,1,5,6.05830000131391,0.1211660000262782,1.600000003236346,0.006400000012945384,0.0041000021155923605,8.200004231184721e-05,0.000200001522898674,4.00003045797348e-06,0.4535999905783683,0.009071999811567366,50,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,50,2,5,5.876199997146614,0.11752399994293228,1.4174999960232526,0.00566999998409301,0.003800014383159578,7.600028766319156e-05,0.000100000761449337,2.00001522898674e-06,0.39149999793153256,0.007829999958630651,50,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,0,5,12.32019999588374,0.1232019999588374,3.0221000051824376,0.006044200010364875,0.00650000583846122,6.50000583846122e-05,0.0,0.0,0.826300005428493,0.00826300005428493,100,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,1,5,13.322700004209764,0.13322700004209764,2.8187999996589497,0.005637599999317899,0.00650000583846122,6.50000583846122e-05,0.000100000761449337,1.00000761449337e-06,0.8215999987442046,0.008215999987442046,100,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,100,2,5,12.818199989851564,0.12818199989851564,2.7928999916184694,0.005585799983236939,0.006100002792663872,6.100002792663872e-05,0.0,0.0,0.7948999991640449,0.007948999991640449,100,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,0,5,38.6376999958884,0.1545507999835536,7.224299988592975,0.00577943999087438,0.014499993994832039,5.7999975979328156e-05,0.000100000761449337,4.00003045797348e-07,2.16760000330396,0.00867040001321584,250,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,1,5,40.71570000087377,0.16286280000349507,7.204699999419972,0.005763759999535978,0.01479999627918005,5.91999851167202e-05,0.000100000761449337,4.00003045797348e-07,2.24980000348296,0.00899920001393184,250,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,250,2,5,37.88310001255013,0.15153240005020052,7.097299996530637,0.00567783999722451,0.014899997040629387,5.959998816251755e-05,0.000100000761449337,4.00003045797348e-07,2.231899998150766,0.008927599992603064,250,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,0,5,92.28520000760909,0.18457040001521818,14.280900009907782,0.0057123600039631125,0.02820001100189984,5.640002200379968e-05,0.000100000761449337,2.00001522898674e-07,4.486600009840913,0.008973200019681826,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,1,5,93.37930000037886,0.18675860000075772,14.31659999070689,0.005726639996282756,0.0278999941656366,5.57999883312732e-05,0.000300002284348011,6.00004568696022e-07,4.678599987528287,0.009357199975056574,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
billboard_label,500,2,5,109.87019998719916,0.21974039997439831,19.758800001000054,0.007903520000400021,0.05400000372901559,0.00010800000745803118,0.0009999930625781417,1.9999861251562834e-06,9.086000005481765,0.01817200001096353,500,0,0,0,0,0,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,0,5,4.087099994649179,0.40870999946491793,0.6262000097194687,0.012524000194389373,0.0940000027185306,0.00940000027185306,0.000300002284348011,3.00002284348011e-05,0.271699987933971,0.0271699987933971,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,1,5,2.287299997988157,0.2287299997988157,0.5773000011686236,0.011546000023372471,0.08959999831859022,0.008959999831859022,0.000200001522898674,2.00001522898674e-05,0.23480001254938543,0.023480001254938543,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,2,5,1.9170000014128163,0.19170000014128163,0.38050000148359686,0.007610000029671937,0.05729999975301325,0.005729999975301325,0.000100000761449337,1.00000761449337e-05,0.17729999672155827,0.017729999672155827,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,0,5,12.872400009655394,0.2574480001931079,3.0018000106792897,0.012007200042717159,0.5076000088592991,0.010152000177185982,0.000300002284348011,6.00004568696022e-06,1.0500000062165782,0.021000000124331564,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,1,5,12.655700003961101,0.253114000079222,2.157100010663271,0.008628400042653084,0.3679999936139211,0.007359999872278422,0.00029998773243278265,5.999754648655653e-06,0.9952999971574172,0.019905999943148345,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,2,5,13.882300001569092,0.27764600003138185,2.9150000045774505,0.011660000018309802,0.5055999936303124,0.010111999872606248,0.0005999900167807937,1.1999800335615873e-05,1.150299998698756,0.023005999973975122,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,0,5,33.874599990667775,0.33874599990667775,4.57079999614507,0.00914159999229014,0.621700004558079,0.0062170000455807894,0.000200001522898674,2.00001522898674e-06,1.2584000069182366,0.012584000069182366,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,1,5,21.89869999710936,0.2189869999710936,4.234100008034147,0.008468200016068295,0.6791999912820756,0.0067919999128207564,0.000200001522898674,2.00001522898674e-06,1.2350999895716086,0.012350999895716086,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,2,5,18.730600000708364,0.18730600000708364,3.9456999948015437,0.007891399989603087,0.599899998633191,0.00599899998633191,0.000200001522898674,2.00001522898674e-06,1.3560000079451129,0.013560000079451129,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,0,5,50.209900000481866,0.20083960000192747,9.949600003892556,0.007959680003114044,1.4284999924711883,0.005713999969884753,0.000300002284348011,1.200009137392044e-06,3.0989999941084534,0.012395999976433814,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,1,5,43.94680001132656,0.17578720004530624,10.560700000496581,0.008448560000397265,1.4875999913783744,0.005950399965513498,0.000400003045797348,1.600012183189392e-06,3.192100004525855,0.01276840001810342,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,2,5,46.81719999643974,0.18726879998575896,11.132600004202686,0.00890608000336215,1.493899995693937,0.005975599982775748,0.00029998773243278265,1.1999509297311306e-06,3.2992000051308423,0.01319680002052337,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,0,5,119.75379999785218,0.23950759999570437,22.528100002091378,0.009011240000836552,3.6016999947605655,0.007203399989521131,0.0014999968698248267,2.9999937396496534e-06,7.866899992222898,0.015733799984445795,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,1,5,138.9675999962492,0.2779351999924984,23.784699995303527,0.009513879998121411,3.4013999975286424,0.006802799995057285,0.00029998773243278265,5.999754648655653e-07,7.598600001074374,0.015197200002148747,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,2,5,139.20809999399353,0.27841619998798706,24.942299991380423,0.00997691999655217,3.566500003216788,0.007133000006433576,0.000900006853044033,1.800013706088066e-06,10.32229998963885,0.0206445999792777,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,0,5,1.927399993292056,0.1927399993292056,0.3046999918296933,0.006093999836593866,0.03399999695830047,0.003399999695830047,0.000200001522898674,2.00001522898674e-05,0.13080000644549727,0.013080000644549727,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,1,5,1.5732000028947368,0.15732000028947368,0.2945000014733523,0.005890000029467046,0.05630000669043511,0.005630000669043511,0.00039998849388211966,3.9998849388211966e-05,0.12910000805277377,0.012910000805277377,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,2,5,1.295800000661984,0.1295800000661984,0.2901999978348613,0.005803999956697226,0.03270000161137432,0.003270000161137432,0.000200001522898674,2.00001522898674e-05,0.11870000162161887,0.011870000162161887,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,0,5,8.930900003178976,0.17861800006357953,1.9389999943086877,0.007755999977234751,0.1905999961309135,0.00381199992261827,0.000400003045797348,8.00006091594696e-06,0.6828000041423365,0.013656000082846731,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,1,5,6.933100012247451,0.138662000244949,2.111599998897873,0.008446399995591491,0.2204999909736216,0.004409999819472432,0.000200001522898674,4.00003045797348e-06,0.6274999905144796,0.012549999810289592,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,2,5,7.902400000602938,0.15804800001205876,1.4463999978033826,0.00578559999121353,0.18820000695995986,0.0037640001391991973,0.000200001522898674,4.00003045797348e-06,0.6131999980425462,0.012263999960850924,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,0,5,22.15069999510888,0.2215069999510888,2.838300002622418,0.005676600005244836,0.3944000054616481,0.003944000054616481,0.000200001522898674,2.00001522898674e-06,1.1666000063996762,0.011666000063996762,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,1,5,18.79929999995511,0.1879929999995511,3.279199998360127,0.006558399996720254,0.3625999961514026,0.003625999961514026,0.000400003045797348,4.00003045797348e-06,1.4198999997461215,0.014198999997461215,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,2,5,17.032900010235608,0.17032900010235608,3.104400006122887,0.006208800012245774,0.39169999945443124,0.003916999994544312,0.00029998773243278265,2.9998773243278265e-06,1.4221000019460917,0.014221000019460917,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,0,5,50.8482000004733,0.2033928000018932,8.099899991066195,0.006479919992852956,0.8439999946858734,0.0033759999787434936,0.00019998697098344564,7.999478839337826e-07,2.9962999979034066,0.011985199991613626,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,1,5,48.03679999895394,0.19214719999581575,7.513400007155724,0.0060107200057245794,0.9353999921586365,0.003741599968634546,0.000300002284348011,1.200009137392044e-06,3.1190000008791685,0.012476000003516674,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,2,5,47.00310000043828,0.18801240000175312,7.457200001226738,0.005965760000981391,0.8077999955276027,0.003231199982110411,0.000500003807246685,2.00001522898674e-06,3.1366000039270148,0.012546400015708059,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,500,0,5,102.54220000933856,0.20508440001867712,14.346100011607632,0.0057384400046430525,1.5573999990010634,0.003114799998002127,0.000200001522898674,4.00003045797348e-07,6.284200004301965,0.01256840000860393,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,500,1,5,90.4582999937702,0.1809165999875404,15.49249999516178,0.0061969999980647115,1.589899999089539,0.003179799998179078,0.000200001522898674,4.00003045797348e-07,7.0140000025276095,0.014028000005055219,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,500,2,5,102.07639999862295,0.2041527999972459,14.145900000585243,0.005658360000234097,1.5588999958708882,0.0031177999917417765,0.000100000761449337,2.00001522898674e-07,6.600900000194088,0.013201800000388175,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,0,5,5.068399987067096,0.5068399987067096,0.5506000015884638,0.011012000031769276,0.10239999392069876,0.010239999392069876,0.000200001522898674,2.00001522898674e-05,0.418399999034591,0.0418399999034591,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,1,5,3.0479999986710027,0.30479999986710027,0.5314000009093434,0.010628000018186867,0.1019000046653673,0.01019000046653673,0.000100000761449337,1.00000761449337e-05,0.404500009608455,0.0404500009608455,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,10,2,5,2.946599997812882,0.2946599997812882,0.5363999953260645,0.01072799990652129,0.09879999561235309,0.009879999561235309,0.000200001522898674,2.00001522898674e-05,0.3995000006398186,0.03995000006398186,10,60,60,60,60,60,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,0,5,12.57449999684468,0.2514899999368936,2.8246000001672655,0.011298400000669062,0.628800000413321,0.01257600000826642,0.00039998849388211966,7.999769877642393e-06,1.7777000030037016,0.03555400006007403,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,1,5,13.448500001686625,0.2689700000337325,2.4211999989347532,0.009684799995739013,0.42699999175965786,0.008539999835193157,0.000100000761449337,2.00001522898674e-06,1.5982999902917072,0.031965999805834144,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,50,2,5,13.479200002620928,0.26958400005241856,2.443500008666888,0.009774000034667552,0.44239999260753393,0.008847999852150679,0.000100000761449337,2.00001522898674e-06,1.640300004510209,0.03280600009020418,50,218,218,218,218,218,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,0,5,29.095100006088614,0.29095100006088614,5.254400006379001,0.010508800012758002,0.8570999925723299,0.0085709999257233,0.000200001522898674,2.00001522898674e-06,3.2463999959873036,0.032463999959873036,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,1,5,29.13349999289494,0.2913349999289494,5.107200006023049,0.010214400012046099,0.8772000001044944,0.008772000001044944,0.000300002284348011,3.00002284348011e-06,3.2854999881237745,0.032854999881237745,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,2,5,30.608200002461672,0.3060820000246167,5.080600007204339,0.010161200014408678,0.8684000058565289,0.008684000058565289,0.000200001522898674,2.00001522898674e-06,3.449499999987893,0.03449499999987893,100,436,436,436,436,436,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,0,5,79.77199999731965,0.3190879999892786,15.783199996803887,0.01262655999744311,2.5935000012395903,0.010374000004958361,0.000400003045797348,1.600012183189392e-06,9.5281999965664,0.0381127999862656,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,1,5,84.92419999674894,0.33969679998699576,14.350999990710989,0.011480799992568791,2.8156999906059355,0.011262799962423742,0.000200001522898674,8.00006091594696e-07,9.691500003100373,0.03876600001240149,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,2,5,83.77510000718758,0.3351004000287503,14.953999998397194,0.011963199998717755,2.7704000094672665,0.011081600037869066,0.00029998773243278265,1.1999509297311306e-06,9.542100000544451,0.038168400002177805,250,1090,1090,1090,1090,1090,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,0,5,180.18869998923037,0.36037739997846074,27.619700005743653,0.01104788000229746,4.645199995138682,0.009290399990277365,0.0004999892553314567,9.999785106629133e-07,17.12240000779275,0.0342448000155855,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,1,5,181.6718000045512,0.3633436000091024,35.22109999903478,0.01408843999961391,6.536500004585832,0.013073000009171665,0.000500003807246685,1.00000761449337e-06,20.129499986069277,0.040258999972138554,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,2,5,228.9606999984244,0.4579213999968488,39.69810000853613,0.015879240003414452,7.297500007553026,0.014595000015106052,0.000700005330145359,1.400010660290718e-06,20.41329999337904,0.04082659998675808,500,2180,2180,2180,2180,2180,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,0,5,11.045700011891313,1.1045700011891313,1.5262000088114291,0.030524000176228583,0.17169999773614109,0.01716999977361411,0.07309998909477144,0.0073099989094771445,0.7493000011891127,0.07493000011891127,10,110,110,110,110,110,1,1,56651,8040,0,0,10,0,Editor-Cmd actor microbenchmark
sppa_desc,10,1,5,7.529100010287948,0.7529100010287948,1.0480999917490408,0.020961999834980816,0.13240000407677144,0.013240000407677144,0.07559999357908964,0.007559999357908964,1.7459999944549054,0.17459999944549054,10,110,110,110,110,110,1,1,56651,8040,0,0,10,0,Editor-Cmd actor microbenchmark
sppa_desc,10,2,5,9.12600000447128,0.912600000447128,0.9580999903846532,0.019161999807693064,0.12240000069141388,0.012240000069141388,0.06189999112393707,0.006189999112393707,0.6446000043069944,0.06446000043069944,10,110,110,110,110,110,1,1,56651,8040,0,0,10,0,Editor-Cmd actor microbenchmark
sppa_desc,50,0,5,22.933299987926148,0.45866599975852296,4.399600002216175,0.0175984000088647,0.8437999931629747,0.016875999863259494,0.3036999987671152,0.0060739999753423035,1.9906999950762838,0.039813999901525676,50,268,268,268,268,268,1,1,237482,11648,0,0,12,0,Editor-Cmd actor microbenchmark
sppa_desc,50,1,5,24.767099996097386,0.4953419999219477,4.406399995787069,0.017625599983148277,0.8591000078013167,0.017182000156026334,0.3015999973285943,0.0060319999465718865,2.0218999998178333,0.040437999996356666,50,268,268,268,268,268,1,1,237482,11648,0,0,12,0,Editor-Cmd actor microbenchmark
sppa_desc,50,2,5,23.550099998828955,0.4710019999765791,4.339999999501742,0.01735999999800697,0.8852000028127804,0.01770400005625561,0.3023000026587397,0.006046000053174794,2.0541999983834103,0.041083999967668205,50,268,268,268,268,268,1,1,237482,11648,0,0,12,0,Editor-Cmd actor microbenchmark
sppa_desc,100,0,5,47.55759998806752,0.4755759998806752,8.358599996427074,0.016717199992854148,1.6128999995999038,0.016128999995999038,0.6460000004153699,0.006460000004153699,4.189900006167591,0.041899000061675906,100,536,536,536,536,536,1,1,474964,23296,0,0,24,0,Editor-Cmd actor microbenchmark
sppa_desc,100,1,5,50.05279999750201,0.5005279999750201,9.083899989491329,0.018167799978982657,1.796600001398474,0.01796600001398474,0.5955000087851658,0.0059550000878516585,4.084400003193878,0.040844000031938776,100,536,536,536,536,536,1,1,474964,23296,0,0,24,0,Editor-Cmd actor microbenchmark
sppa_desc,100,2,5,51.773400002275594,0.5177340000227559,9.307899992563762,0.018615799985127524,2.2118000051705167,0.022118000051705167,0.6281999958446249,0.006281999958446249,4.9183999944943935,0.049183999944943935,100,536,536,536,536,536,1,1,474964,23296,0,0,24,0,Editor-Cmd actor microbenchmark
sppa_desc,250,0,5,151.5129000035813,0.6060516000143252,29.49810000427533,0.023598480003420262,5.142999987583607,0.02057199995033443,2.314400000614114,0.009257600002456456,13.343099999474362,0.053372399997897446,250,1340,1340,1340,1340,1340,1,1,1187436,58240,0,0,60,0,Editor-Cmd actor microbenchmark
sppa_desc,250,1,5,156.93070000270382,0.6277228000108153,27.77700001024641,0.022221600008197128,4.678899989812635,0.01871559995925054,1.5366000006906688,0.006146400002762675,13.823899993440136,0.055295599973760545,250,1340,1340,1340,1340,1340,1,1,1187436,58240,0,0,60,0,Editor-Cmd actor microbenchmark
sppa_desc,250,2,5,131.87079998897389,0.5274831999558955,26.085899997269735,0.02086871999781579,4.490399995120242,0.01796159998048097,1.57789999502711,0.00631159998010844,10.836599991307594,0.043346399965230376,250,1340,1340,1340,1340,1340,1,1,1187436,58240,0,0,60,0,Editor-Cmd actor microbenchmark
sppa_desc,500,0,5,265.6857999972999,0.5313715999945998,52.1974000002956,0.02087896000011824,8.913500001654029,0.017827000003308058,3.0685999954584986,0.006137199990916997,21.57969999825582,0.04315939999651164,500,2680,2680,2680,2680,2680,1,1,2374872,116480,0,0,120,0,Editor-Cmd actor microbenchmark
sppa_desc,500,1,5,279.58469999430235,0.5591693999886047,54.130499993334524,0.02165219999733381,10.503600002266467,0.021007200004532933,3.1245999998645857,0.006249199999729171,22.034699999494478,0.044069399998988956,500,2680,2680,2680,2680,2680,1,1,2374872,116480,0,0,120,0,Editor-Cmd actor microbenchmark
sppa_desc,500,2,5,258.3948999963468,0.5167897999926936,49.83139999967534,0.019932559999870137,9.567400004016235,0.01913480000803247,3.087799996137619,0.006175599992275238,21.811699989484623,0.043623399978969246,500,2680,2680,2680,2680,2680,1,1,2374872,116480,0,0,120,0,Editor-Cmd actor microbenchmark
