case_id,family,stratum,seed,condition,method,status,exception,voxel_iou,bev_iou,normalized_symmetric_chamfer,heldout_silhouette_iou,volume_error,gt_outside_prediction,prediction_outside_gt,inference_ms,primitive_count,triangle_equiv,descriptor_bytes,evaluations,objective,top_fit_iou,side_fit_iou,theta_json
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,sppa_text_only,pass,,0.6631886477462438,0.7540983606557377,0.008165493212143405,0.6666666666666666,0.2382847038019452,0.2975243147656941,0.07777132907719095,0.7223,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,bbox,pass,,0.34508009153318076,0.6666666666666666,0.029923792853999705,0.5561877667140825,1.8978779840848807,0.0,0.6549199084668192,0.437,1,12,165,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,ellipsoid,pass,,0.5082138200782269,0.7379310344827587,0.018808052750191567,0.6666666666666666,0.5570291777188329,0.13837312113174183,0.44662123793299263,0.6166,1,160,171,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,capsule,pass,,0.46485515382887943,0.7106109324758842,0.02115679941251356,0.6742424242424242,0.8837312113174182,0.08488063660477453,0.5141985449425017,1.3485,3,384,554,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,billboard,pass,,0.13963868225292242,0.8185053380782918,0.02162469852773283,0.4766489336461057,0.8147656940760389,0.8547745358090185,0.2159904534606205,0.4457,838,10056,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,clean,nonsemantic_visual_hull,pass,,0.6302591251044859,0.8185053380782918,0.009788627107276175,0.687170474516696,0.5866489832007074,0.0,0.36974087489551405,0.4831,7178,86136,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,sppa_mvfit,pass,,0.600422195416164,0.7098765432098766,nan,nan,0.34615384615384615,0.1198054818744474,0.34614121510673235,8.7601,8,304,1413,31,0.15937919725700073,0.8578680203045685,0.8306878306878307,"[-0.1112256351102245,0.5877866649021191,0.07347087843224523,1.07,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,generic_mvfit,pass,,0.627906976744186,0.7448275862068966,nan,nan,0.019451812555260833,0.23607427055702918,0.22091974752028856,11.6616,8,1280,1348,31,0.3274126672540618,0.7153748411689962,0.6421499292786421,"[0.3622878760855539,0.5877866649021191,-0.37436222992278234,0.965,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,sppa_text_only,pass,,0.6631886477462438,0.7540983606557377,nan,nan,0.2382847038019452,0.2975243147656941,0.07777132907719095,0.4108,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,bbox,pass,,0.33785004516711836,0.625,nan,nan,1.9283819628647214,0.007957559681697613,0.6612318840579711,0.2203,1,12,150,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,ellipsoid,pass,,0.5206213176218533,0.7109634551495017,nan,nan,0.5101679929266136,0.14058355437665782,0.4309133489461358,0.4989,1,160,156,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,capsule,pass,,0.47219069239500566,0.6727272727272727,nan,nan,0.8669319186560566,0.08045977011494253,0.5074591522614256,0.9133,3,384,434,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,billboard,pass,,0.13184498736310024,0.71875,nan,nan,0.8121131741821397,0.8616268788682582,0.2635294117647059,0.236,850,10200,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mild_morphology,nonsemantic_visual_hull,pass,,0.5868979958121447,0.7407407407407407,nan,nan,0.34526967285587973,0.13262599469496023,0.3552415379559645,0.3012,6086,73032,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,sppa_mvfit,pass,,0.6438833260774924,0.7913043478260869,nan,nan,0.3306808134394341,0.34615384615384615,0.023117569352708058,8.4034,8,304,1483,31,0.1967018224208256,0.8067226890756303,0.8008658008658008,"[-0.17710759478134355,0.10983852260311991,0.05579102057900398,0.9299999999999999,-0.034999999999999996]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,generic_mvfit,pass,,0.46434563758389263,0.6609442060085837,nan,nan,0.4566755083996463,0.5106100795755968,0.09926769731489016,11.7586,8,1280,1477,31,0.31114842592064557,0.7072649572649573,0.6765285996055227,"[0.0,0.29138074848768414,-0.4513232710589107,1.1750000000000003,0.034999999999999996]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,sppa_text_only,pass,,0.6631886477462438,0.7540983606557377,nan,nan,0.2382847038019452,0.2975243147656941,0.07777132907719095,0.4503,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,bbox,pass,,0.44726012562269873,0.7437722419928826,nan,nan,0.9540229885057471,0.08709106984969053,0.5328054298642534,0.2463,1,12,180,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,ellipsoid,pass,,0.5690834473324213,0.7003891050583657,nan,nan,0.028293545534924844,0.26436781609195403,0.28460877042132415,0.4918,1,160,186,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,capsule,pass,,0.5430204572803851,0.7238805970149254,nan,nan,0.26746242263483644,0.20203359858532272,0.3704220439483781,0.9678,3,384,553,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,billboard,pass,,0.11077057793345009,0.7833333333333333,nan,nan,0.8784261715296198,0.8881520778072503,0.08,0.2281,550,6600,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,moderate_morphology,nonsemantic_visual_hull,pass,,0.578408195429472,0.7833333333333333,nan,nan,0.22900088417329797,0.3510167992926614,0.15825688073394495,0.2312,3488,41856,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,sppa_mvfit,pass,,0.6413551401869159,0.7232704402515723,nan,nan,0.484526967285588,0.029177718832891247,0.34603930911256703,8.5951,8,304,1475,31,0.3056324518248551,0.7411684782608695,0.6518624641833811,"[-0.051944451827337396,0.42744401482693956,0.08564865913150327,1.2100000000000002,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,generic_mvfit,pass,,0.6004126547455296,0.7328767123287672,nan,nan,0.05747126436781609,0.22811671087533156,0.270066889632107,11.7527,8,1280,1353,31,0.4228203217790213,0.6458904109589041,0.5198511166253101,"[0.36228787608555413,0.5877866649021191,-0.30290326594063743,0.965,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,sppa_text_only,pass,,0.6631886477462438,0.7540983606557377,nan,nan,0.2382847038019452,0.2975243147656941,0.07777132907719095,0.4093,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,bbox,pass,,0.34508009153318076,0.6666666666666666,nan,nan,1.8978779840848807,0.0,0.6549199084668192,0.2165,1,12,165,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,ellipsoid,pass,,0.5082138200782269,0.7379310344827587,nan,nan,0.5570291777188329,0.13837312113174183,0.44662123793299263,0.4735,1,160,171,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,capsule,pass,,0.46485515382887943,0.7106109324758842,nan,nan,0.8837312113174182,0.08488063660477453,0.5141985449425017,0.9146,3,384,554,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,billboard,pass,,0.12093517534537726,0.7473309608540926,nan,nan,0.8342175066312998,0.8742263483642794,0.24133333333333334,0.2268,750,9000,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,partial_occlusion,nonsemantic_visual_hull,pass,,0.46209714026327736,0.7473309608540926,nan,nan,0.1359416445623342,0.3249336870026525,0.4057209573847052,0.2304,5139,61668,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,sppa_mvfit,pass,,0.6490398818316101,0.7467532467532467,nan,nan,0.4677276746242264,0.028735632183908046,0.33825301204819275,8.4686,8,304,1416,31,0.20321781527278096,0.8173673328738801,0.7805212620027435,"[-0.051944451827337396,0.42744401482693956,0.14492984241439025,1.1400000000000001,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,generic_mvfit,pass,,0.638442300821722,0.7447552447552448,nan,nan,0.027409372236958444,0.20999115826702033,0.2310671256454389,11.7314,8,1280,1382,31,0.29930689980073716,0.7047026279391425,0.7075098814229249,"[0.1844443262368932,0.5877866649021191,-0.3621844492235244,1.245,0.034999999999999996]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,sppa_text_only,pass,,0.6631886477462438,0.7540983606557377,nan,nan,0.2382847038019452,0.2975243147656941,0.07777132907719095,0.4055,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,bbox,pass,,0.34508009153318076,0.6666666666666666,nan,nan,1.8978779840848807,0.0,0.6549199084668192,0.2164,1,12,165,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,ellipsoid,pass,,0.5082138200782269,0.7379310344827587,nan,nan,0.5570291777188329,0.13837312113174183,0.44662123793299263,0.482,1,160,171,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,capsule,pass,,0.46485515382887943,0.7106109324758842,nan,nan,0.8837312113174182,0.08488063660477453,0.5141985449425017,0.9146,3,384,554,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,billboard,pass,,0.13825275657336725,0.8031634446397188,nan,nan,0.8134394341290893,0.8558797524314765,0.22748815165876776,0.2275,844,10128,32768,0,,,,
dev-csg_id-compact_vehicle-014,compact_vehicle,csg_id,110014,mask_corruption,nonsemantic_visual_hull,pass,,0.6187691450849345,0.8131672597864769,nan,nan,0.5698496905393458,0.01768346595932803,0.37426077161363,0.2333,7102,85224,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,sppa_mvfit,pass,,0.565717746820109,0.8536585365853658,0.010526273298747517,0.6658576051779935,0.12059064807219032,0.23379819524200163,0.3162518301610542,8.6654,8,304,1376,31,0.16908749953311167,0.89,0.7728155339805826,"[-0.2110091464570247,0.06453852113757116,0.014969026058748808,0.965,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,generic_mvfit,pass,,0.5586253369272237,0.7575757575757576,0.010324256309012953,0.801660516605166,0.10254306808859721,0.3199343724364233,0.24223034734917734,12.1324,8,1280,1512,31,0.26356233629965636,0.7317073170731707,0.747148288973384,"[0.025379631607205744,0.25613108287563674,-0.47927463418984645,1.07,0.034999999999999996]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,sppa_text_only,pass,,0.47616658304064224,0.7070707070707071,0.01391274377029772,0.6016566265060241,0.41345365053322397,0.22149302707136997,0.4492164828786999,0.4426,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,bbox,pass,,0.3645334928229665,0.6698564593301436,0.023480559705714756,0.5339439655172413,1.7432321575061527,0.0,0.6354665071770335,0.2951,1,12,135,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,ellipsoid,pass,,0.5525762355415352,0.7602339181286549,0.013692097691320149,0.7172818791946309,0.4224774405250205,0.13781788351107466,0.39388696655132643,0.6219,1,160,141,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,capsule,pass,,0.5130866425992779,0.732620320855615,0.015555595496946547,0.7074468085106382,0.7506152584085316,0.06726825266611977,0.46719775070290537,1.0251,3,384,434,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,billboard,pass,,0.1646919431279621,0.8805031446540881,0.016622426831606505,0.5573206256047156,0.7904019688269073,0.8289581624282198,0.18395303326810175,0.3045,511,6132,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,clean,nonsemantic_visual_hull,pass,,0.6953793496862521,0.8805031446540881,0.006994118249500063,0.7058404558404558,0.4380639868744873,0.0,0.30462065031374785,0.3123,3506,42072,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,sppa_mvfit,pass,,0.7061011904761905,0.8285714285714286,nan,nan,0.11894995898277276,0.22149302707136997,0.11638733705772812,8.7408,8,304,1486,31,0.13077788698510653,0.8962264150943396,0.8446601941747572,"[-0.28246811043916975,-0.17784354984866094,-0.07204235093088104,1.1050000000000002,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,generic_mvfit,pass,,0.52578125,0.7928571428571428,nan,nan,0.3978671041837572,0.4479081214109926,0.08310626702997276,12.0947,8,1280,1521,31,0.26369127233490874,0.7468354430379747,0.731651376146789,"[0.013201850907947676,0.013749011889404722,-0.5385558174727334,0.9299999999999999,0.034999999999999996]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,sppa_text_only,pass,,0.47616658304064224,0.7070707070707071,nan,nan,0.41345365053322397,0.22149302707136997,0.4492164828786999,0.4695,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,bbox,pass,,0.47146792601338056,0.7204301075268817,nan,nan,1.0672682526661197,0.017227235438884332,0.5246031746031746,0.2952,1,12,150,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,ellipsoid,pass,,0.5809002433090025,0.7283950617283951,nan,nan,0.1320754716981132,0.2165709598031173,0.3079710144927536,0.6277,1,160,156,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,capsule,pass,,0.5632,0.7325581395348837,nan,nan,0.4044298605414274,0.13371616078753076,0.38317757009345793,1.2382,3,384,464,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,billboard,pass,,0.1597729115977291,0.8783783783783784,nan,nan,0.8269073010664479,0.8383921246923708,0.06635071090047394,0.2835,422,5064,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mild_morphology,nonsemantic_visual_hull,pass,,0.7603129445234709,0.8783783783783784,nan,nan,0.030352748154224774,0.12305168170631665,0.14888535031847133,0.2312,2512,30144,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,sppa_mvfit,pass,,0.5356429047301798,0.8285714285714286,nan,nan,0.10910582444626743,0.34044298605414275,0.2596685082872928,8.4002,8,304,1499,31,0.2586243927716214,0.8931297709923665,0.5928057553956835,"[-0.32957151302279863,-0.2023820269235603,0.09501173373228514,1.0350000000000001,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,generic_mvfit,pass,,0.4979811574697174,0.7012987012987013,nan,nan,0.17391304347826086,0.39294503691550453,0.26514399205561073,11.8589,8,1280,1517,31,0.2754694373279306,0.7095709570957096,0.7440890125173852,"[0.1439419981729797,-0.12935183175126866,-0.41210255790562933,1.2100000000000002,0.034999999999999996]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,sppa_text_only,pass,,0.47616658304064224,0.7070707070707071,nan,nan,0.41345365053322397,0.22149302707136997,0.4492164828786999,0.6764,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,bbox,pass,,0.4193326453388373,0.8187134502923976,nan,nan,1.3847415914684167,0.0,0.5806673546611627,0.3432,1,12,165,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,ellipsoid,pass,,0.5505935556811759,0.8026315789473685,nan,nan,0.2502050861361772,0.20098441345365053,0.36089238845144356,0.6275,1,160,171,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,capsule,pass,,0.5392405063291139,0.8227848101265823,nan,nan,0.4938474159146842,0.12633305988515175,0.41515650741350907,1.2294,3,384,554,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,billboard,pass,,0.14624659665499806,0.7665505226480837,nan,nan,0.7912223133716161,0.8457752255947498,0.26129666011787817,0.3593,509,6108,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,moderate_morphology,nonsemantic_visual_hull,pass,,0.5708705357142857,0.7676056338028169,nan,nan,0.3092698933552092,0.16078753076292043,0.35902255639097747,0.3855,3192,38304,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,sppa_mvfit,pass,,0.5488372093023256,0.8433734939759037,nan,nan,0.18539786710418377,0.22559474979491387,0.3467128027681661,10.8198,8,304,1487,31,0.29090533657845163,0.74,0.6791338582677166,"[-0.2110091464570247,0.005257337854684185,0.014969026058748808,1.07,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,generic_mvfit,pass,,0.5017814726840855,0.7219251336898396,nan,nan,0.07465135356849877,0.30680885972108285,0.3549618320610687,15.3955,8,1280,1502,31,0.38465387049951855,0.6186252771618626,0.6209523809523809,"[0.1439419981729797,0.4339746327242977,-0.47927463418984645,0.895,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,sppa_text_only,pass,,0.47616658304064224,0.7070707070707071,nan,nan,0.41345365053322397,0.22149302707136997,0.4492164828786999,0.417,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,bbox,pass,,0.3645334928229665,0.6698564593301436,nan,nan,1.7432321575061527,0.0,0.6354665071770335,0.275,1,12,135,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,ellipsoid,pass,,0.5525762355415352,0.7602339181286549,nan,nan,0.4224774405250205,0.13781788351107466,0.39388696655132643,0.555,1,160,141,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,capsule,pass,,0.5130866425992779,0.732620320855615,nan,nan,0.7506152584085316,0.06726825266611977,0.46719775070290537,0.9813,3,384,434,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,billboard,pass,,0.13291139240506328,0.7264150943396226,nan,nan,0.8252666119770303,0.8621821164889254,0.2112676056338028,0.3899,426,5112,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,partial_occlusion,nonsemantic_visual_hull,pass,,0.39828431372549017,0.7044025157232704,nan,nan,0.1279737489745693,0.4667760459392945,0.3885230479774224,0.4149,2126,25512,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,sppa_mvfit,pass,,0.5352907961603613,0.8333333333333334,nan,nan,0.23051681706316654,0.22231337161607875,0.368,12.5521,8,304,1370,31,0.18105515984097803,0.8708891595615104,0.7680890538033395,"[-0.2110091464570247,0.06453852113757116,0.014969026058748808,1.105,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,generic_mvfit,pass,,0.5586253369272237,0.7575757575757576,nan,nan,0.10254306808859721,0.3199343724364233,0.24223034734917734,12.9547,8,1280,1512,31,0.28115427003991555,0.7190876350540216,0.7245841035120147,"[0.025379631607205744,0.25613108287563674,-0.47927463418984645,1.07,0.034999999999999996]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,sppa_text_only,pass,,0.47616658304064224,0.7070707070707071,nan,nan,0.41345365053322397,0.22149302707136997,0.4492164828786999,0.4507,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,bbox,pass,,0.3645334928229665,0.6698564593301436,nan,nan,1.7432321575061527,0.0,0.6354665071770335,0.3153,1,12,135,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,ellipsoid,pass,,0.5525762355415352,0.7602339181286549,nan,nan,0.4224774405250205,0.13781788351107466,0.39388696655132643,0.4918,1,160,141,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,capsule,pass,,0.5130866425992779,0.732620320855615,nan,nan,0.7506152584085316,0.06726825266611977,0.46719775070290537,0.9829,3,384,434,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,billboard,pass,,0.16332940714566158,0.8532110091743119,nan,nan,0.7846595570139459,0.8293683347005743,0.20761904761904762,0.2775,525,6300,32768,0,,,,
dev-csg_id-compact_vehicle-015,compact_vehicle,csg_id,110015,mask_corruption,nonsemantic_visual_hull,pass,,0.6679494227597581,0.8584615384615385,nan,nan,0.4889253486464315,0.003281378178835111,0.3305785123966942,0.2243,3630,43560,32768,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,sppa_mvfit,pass,,0.5236239649293717,0.6958333333333333,0.011813861989093207,0.681159420289855,0.751099384344767,0.05452946350043975,0.4600703164239076,9.2715,8,304,1484,31,0.18269346515751958,0.8629629629629629,0.7726465364120781,"[-0.0817974149770185,0.17710759478134336,-0.04431215722413817,1.1400000000000001,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,generic_mvfit,pass,,0.5537873965626989,0.7666666666666667,0.00973276925932088,0.6695622086247086,0.1468777484608619,0.23482849604221637,0.3328220858895706,11.6058,8,1280,1412,31,0.32654394028784534,0.7271095152603232,0.6323024054982818,"[0.2731537296529859,0.42798133980229597,-0.5978370007556204,0.86,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,sppa_text_only,pass,,0.6067415730337079,0.8434343434343434,0.008931051846695461,0.7025316455696202,0.5153913808267371,0.05013192612137203,0.3731863029599536,0.4744,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,bbox,pass,,0.2484702797202797,0.583916083916084,0.03235501540924074,0.46691176470588236,3.024626209322779,0.0,0.7515297202797203,0.2711,1,12,134,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,ellipsoid,pass,,0.42462932454695224,0.7232142857142857,0.019604252904586655,0.6114285714285714,1.04221635883905,0.0932277924362357,0.5559862187769165,0.6322,1,160,140,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,capsule,pass,,0.37342419080068145,0.65748031496063,0.022370815710534075,0.6071428571428572,1.5452946350043975,0.03605980650835532,0.6212854181064271,1.0946,3,384,416,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,billboard,pass,,0.18706791378609192,0.759090909090909,0.014701497394294995,0.49567463582749755,0.716358839050132,0.7977132805628848,0.2868217054263566,0.3535,645,7740,32768,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,clean,nonsemantic_visual_hull,pass,,0.4919948074426655,0.759090909090909,0.01241016322572094,0.6091127098321343,1.032541776605101,0.0,0.5080051925573345,0.3532,4622,55464,32768,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,sppa_mvfit,pass,,0.6583679114799447,0.8908045977011494,nan,nan,0.1090589270008795,0.1627088830255057,0.24504361617763679,8.5617,8,304,1487,31,0.1993037911810994,0.8621495327102804,0.740174672489083,"[-0.14431777195835258,-0.05480317633759332,-0.13132353421376802,1.1050000000000002,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,generic_mvfit,pass,,0.5501432664756447,0.8333333333333334,nan,nan,0.09674582233948989,0.3245382585751979,0.25219084712755596,11.9901,8,1280,1520,31,0.35571420569012246,0.7101769911504425,0.5862068965517241,"[0.21063337267165191,0.19607056868335934,-0.5385558174727334,0.825,0.06999999999999999]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,sppa_text_only,pass,,0.6067415730337079,0.8434343434343434,nan,nan,0.5153913808267371,0.05013192612137203,0.3731863029599536,0.4231,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,bbox,pass,,0.3155668358714044,0.6626984126984127,nan,nan,2.1029023746701845,0.0158311345646438,0.6828231292517006,0.234,1,12,150,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,ellipsoid,pass,,0.45825335892514396,0.7203791469194313,nan,nan,0.6728232189973615,0.1600703605980651,0.4978969505783386,0.5025,1,160,156,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,capsule,pass,,0.4173007609130957,0.6956521739130435,nan,nan,1.1125769569041337,0.08355321020228672,0.5661948376353039,0.985,3,384,463,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,billboard,pass,,0.1801610852055956,0.806282722513089,nan,nan,0.7757255936675461,0.8131046613896218,0.16666666666666666,0.2344,510,6120,32768,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,mild_morphology,nonsemantic_visual_hull,pass,,0.6295843520782396,0.806282722513089,nan,nan,0.3447669305189094,0.09410729991204925,0.3263570961412688,0.2308,3058,36696,32768,0,,,,
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,moderate_morphology,sppa_mvfit,pass,,0.5720984759671747,0.7819148936170213,nan,nan,0.35883905013192613,0.14160070360598065,0.36828478964401296,8.6002,8,304,1485,31,0.2516422789234861,0.7740384615384616,0.723489932885906,"[-0.022516231694131528,-0.17258621199397675,-0.02355063283348882,1.1400000000000001,0.0]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,moderate_morphology,generic_mvfit,pass,,0.4677944046844502,0.7348066298342542,nan,nan,0.0158311345646438,0.3676341248900616,0.3574620196604111,12.1796,8,1280,1515,31,0.3196900461497698,0.7090909090909091,0.6564495530012772,"[0.2731537296529859,0.019006349744088824,-0.41210255790562933,0.965,0.034999999999999996]"
dev-csg_id-compact_vehicle-016,compact_vehicle,csg_id,110016,moderate_morphology,sppa_text_only,pass,,0.6067415730337079,0.8434343434343434,nan,nan,0.5153913808267371,0.05013192612137203,0.3731863029599536,0.4119,8,304,879,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
