backend,count,phase,n,frame_p50_ms,frame_p95_ms,frame_p99_ms,fps_p50,hitch_gt_33ms,hitch_gt_50ms,actors_p50,components_p50,triangles_p50,estimated_draw_calls_p50
no_render,2,create_steady,6,9.778900499999999,12.35285175,12.47369275,102.30280300000001,0,0,0.0,0.0,0.0,0.0
no_render,2,pose_stream,6,8.9955495,9.940298499999999,10.0449381,111.396534,0,0,0.0,0.0,0.0,0.0
no_render,2,shape_stream,6,8.167000000000002,8.511499500000001,8.5248591,122.454632,0,0,0.0,0.0,0.0,0.0
semantic_proxy,2,create_steady,6,8.6553005,9.367949249999999,9.44486985,115.695671,0,0,2.0,12.0,7936.0,12.0
semantic_proxy,2,pose_stream,6,8.4987005,12.96347275,13.868692150000001,117.6889835,0,0,2.0,12.0,7936.0,12.0
semantic_proxy,2,shape_stream,6,7.8068,8.22062425,8.23092405,128.13372800000002,0,0,2.0,12.0,7936.0,12.0
unreal_assets,2,create_steady,6,8.1860515,20.651526249999996,22.34838685,122.22790900000001,0,0,2.0,2.0,96.0,2.0
unreal_assets,2,pose_stream,6,7.9519485,8.138651249999999,8.153971049999999,125.7553595,0,0,2.0,2.0,96.0,2.0
unreal_assets,2,shape_stream,6,9.3288995,11.33247475,11.709054149999998,107.4300535,0,0,2.0,2.0,96.0,2.0
